Analysis.Id,FLT_Rep1,FLT_Rep2,FLT_Rep3,GC_Rep1,GC_Rep2,GC_Rep3,LN2_Rep1,LN2_Rep2,LN2_Rep3,RNAlat_Rep1,RNAlat_Rep2,RNAlat_Rep3
AT1G52290,29.36242241,61.48280361,49.17828612,39.96165054,96.64612689,56.77272089,118.5460191,163.1776208,124.0383572,63.34562535,39.71412333,69.87411851
AT1G52300,3392.993559,2632.973027,2438.944095,2142.088769,2186.767104,2691.522844,2076.00989,1941.927493,1797.517598,2004.819557,1989.011412,1843.764236
AT1G52310,462.3595025,382.9257413,368.0038695,261.6150193,241.497183,270.1655134,380.4861133,383.7451453,367.3103217,276.010705,331.6983228,309.6555396
AT1G52320,725.6579531,789.735329,818.6031863,1359.204412,901.6847513,1038.557708,776.5687665,734.5763737,835.9696548,945.3683739,1027.734528,947.6468651
AT1G52340,213.9478383,113.9018825,129.5910607,222.7877797,114.9798791,143.9888421,142.2095705,122.7569437,112.5446244,109.1969773,146.635289,116.2248711
AT1G52360,2377.151908,1677.819415,1557.558282,1902.594399,1492.09656,1732.735604,2254.480559,2082.918322,1994.25882,1742.339057,1796.012686,1700.165058
AT1G52380,579.2911053,440.6821542,433.4100341,678.0303877,443.0310833,556.7287727,531.7675877,448.3278153,437.0900071,414.7473322,441.689463,458.9195411
AT1G52420,765.0908584,725.418587,723.3239847,1012.696596,753.0462736,976.9120393,730.8627421,947.6166038,958.0230595,734.3479641,730.9524279,749.3250908
AT1G52450,9.40819794,9.432618234,12.88214749,8.92750021,9.926020342,9.638097417,10.79429298,4.255715756,11.49470482,15.11315363,17.97344975,10.8730905
AT1G52500,144.6261368,105.5447791,124.5175392,178.2920399,105.9789958,133.6206179,162.1679369,83.97243097,90.194372,148.5380876,90.62270808,110.7467628
AT1G52510,234.2046097,356.7398538,378.3880907,140.8008066,242.5033866,203.3582902,248.0204502,146.5469473,179.8889514,157.3601756,100.7889878,170.7998416
AT1G52520,115.8693661,104.9222727,104.0811963,181.6474849,117.4657086,143.5245255,90.75132826,112.0369776,109.1892186,112.5872565,103.0246794,117.2871138
AT1G52530,10.78345929,11.18401056,8.666811051,10.46331187,11.48606218,5.09255364,9.724088768,8.974302447,10.11211396,13.89976339,15.16551859,12.67944743
AT1G52540,167.2373488,212.9293044,183.3120526,289.9245138,326.0006907,285.7611018,309.704859,450.7309076,368.9941373,310.6491187,351.3890429,349.4478708
AT1G52550,47.32264861,56.08736015,86.2050659,52.95136162,76.532983,79.88715045,50.24934889,56.23465093,39.93703662,50.38781682,68.90459522,55.40384867
AT1G52570,54.15042311,45.36726497,50.06992727,48.26100348,44.07708987,38.15148726,79.75265365,68.86193588,72.55166853,51.63383688,45.82532523,50.51997906
AT1G52590,60.17541148,82.7478823,72.54736733,48.92950483,62.24089708,69.10087016,50.13004291,49.10413901,70.24478605,45.34328444,56.91235632,51.06093237
AT1G52600,246.9046578,225.4920706,201.4625905,128.6293054,171.6576893,160.3725048,210.4363054,228.0342259,232.2557333,176.3704974,216.4755489,221.606186
AT1G52620,102.6018044,73.98546473,82.32133292,114.3496851,84.53916032,78.85176727,69.20506604,73.73477744,90.02199938,104.1844441,97.02094308,123.8038769
AT1G52630,177.0874703,112.6141592,104.7779147,89.20816518,104.9043481,100.8754624,105.891805,128.1634228,120.2758255,87.58780165,84.98025031,124.0937716
AT1G52640,20.34923545,15.54591466,33.20971934,22.729501,29.27247312,21.55116628,10.74260374,11.32321872,9.562386415,18.48262214,20.32710098,16.29123545
AT1G52660,7.44254084,15.42314754,21.08982527,36.43104717,23.56810903,16.48047888,22.26606609,10.95485735,4.349249639,7.197533834,10.41205351,19.99346945
AT1G52670,472.8954389,462.394263,464.4147049,346.3474533,436.7197607,424.6073673,400.7119102,352.8095998,337.6814006,356.1535461,261.1246219,297.6207138
AT1G52700,76.90414541,35.15597653,40.69486713,28.9472203,25.31807179,33.51225121,20.05977894,35.72878008,20.64582698,33.90898467,25.54215559,39.97012178
AT1G52710,59.86535877,116.9040539,130.5163256,61.67232589,139.7635896,106.3094419,94.72364885,143.5065315,116.1140309,125.8054329,121.3851336,109.2006901
AT1G52720,302.9463409,428.1425639,415.991367,263.4957871,344.4569834,259.0520457,230.7958736,232.7246128,226.9236334,320.8640473,332.4884645,294.3680778
AT1G52730,342.2566691,338.230215,321.4113857,332.34531,304.7942987,287.1255155,344.4106521,396.3965821,273.9153837,282.9496994,255.0342428,303.1034866
AT1G52740,1467.781215,1181.667378,1213.7706,1599.802394,1314.741311,1538.63123,1212.459933,960.8317042,1068.068687,1086.642525,984.0957668,1026.626616
AT1G52760,834.2247972,877.2924133,808.8025061,1092.558583,1072.081123,1093.809117,1394.480548,1634.121772,1837.858598,1070.239348,1631.354961,1186.062561
AT1G52790,4.356920081,2.624742182,1.63948944,3.257252942,1.880428449,2.833234841,3.048101296,4.220818415,3.805942574,3.359340512,1.188877346,5.431610499
AT1G52830,107.6081062,172.840082,111.7732771,38.29827235,114.2357047,83.28005453,165.8747651,240.2772665,252.8243303,112.529149,41.55954148,130.3641302
AT1G52870,187.8099072,180.810572,181.9106943,138.4235299,136.1073209,170.0315634,85.05814847,90.07176915,103.0964734,140.6748216,81.1442031,122.4957673
AT1G52880,42.88670995,95.90072007,78.59530058,67.38261768,72.25975432,64.08487336,87.45867704,104.722386,97.52290576,112.5749917,66.94924071,102.0924352
AT1G52910,323.0467241,286.399125,239.4550048,149.9809516,233.644354,227.7244562,364.9712323,308.9398106,260.2956081,159.5501555,125.7925111,219.4503692
AT1G52920,11.51409933,7.804443059,5.691191772,8.125679401,3.120333526,5.102871527,6.125308595,1.412747802,0,10.08041634,8.354981132,9.775469655
AT1G52930,204.2772189,180.6430792,153.8777966,185.3336433,191.7320918,175.1809948,128.5268879,176.4693416,139.3120625,201.6004817,159.8307566,181.3941024
AT1G52980,1041.201441,1081.409478,1066.900018,1662.701991,1107.170011,1230.237483,1138.099751,703.9456109,769.2607188,914.0827034,775.3376222,815.6242542
AT1G53000,313.8091852,289.5325905,259.6905203,248.5137232,203.5960543,247.9246495,266.3858533,255.5789957,184.0632127,204.577309,212.5566021,249.4971073
AT1G53030,76.58963272,68.00451936,72.80987175,44.20400316,55.13235279,75.80941422,55.72220342,57.09202423,56.59995928,67.14323935,67.10166745,71.71790096
AT1G53035,175.5387596,349.1117652,280.6861468,130.3906763,214.6388319,181.6989058,139.4147504,218.2088693,175.8786802,154.843932,138.0818302,184.0511936
AT1G53050,799.721676,864.6982606,895.5470314,665.5455823,790.0152914,710.0444914,825.8285621,805.1679032,919.8297611,709.676836,965.2638774,653.4994479
AT1G53060,90.72684565,155.8756199,137.9367157,96.79400433,85.0493667,92.95964396,79.44980841,74.729916,76.2564544,63.83564916,73.86360209,58.65704677
AT1G53070,257.0487638,185.6669212,189.5246888,39.0080871,78.02799499,51.59396269,87.26177813,149.715869,112.6383448,154.5643735,83.5309361,107.5311376
AT1G53090,87.40391571,79.38081279,80.69472799,96.46827708,97.43232699,78.95151313,113.6725506,134.8040134,138.9748615,100.6819868,120.389647,131.9927043
AT1G53110,75.49999723,79.2463138,85.64871518,102.2162582,95.16574766,78.27820068,67.62153333,86.44619482,109.1228956,102.5010516,128.0921628,112.9467267
AT1G53120,168.4942445,166.0197599,131.9955017,178.0580943,106.8874019,150.2687336,87.17997075,84.6771988,83.90367884,102.5165067,85.84862056,96.64160681
AT1G53140,110.9509274,85.09437906,79.83505272,109.4600076,86.36614362,100.4140167,50.77449976,95.04339461,86.22058397,126.0321298,58.71468032,77.1045369
AT1G53165,317.1206375,296.7411055,342.9070156,384.3909746,386.9438122,372.2545552,397.0901765,502.0599412,363.9471875,290.5839324,328.3697146,336.6848362
AT1G53170,304.1898161,415.8065621,401.9501366,207.4672535,344.7500435,273.1917293,222.9476027,205.7615692,240.1125748,606.4219297,666.8508854,873.352965
AT1G53180,498.1453912,593.7606785,512.8359693,372.8436021,439.4490126,428.5399004,404.5615425,584.6596189,489.0798227,623.1259785,691.8056087,902.6658054
AT1G53200,138.8467439,90.83259565,109.4566156,178.2610672,90.47266196,139.3146731,141.6338892,100.2872353,67.04823203,135.3418038,96.96713324,126.6189184
AT1G53210,2860.147875,4149.421985,4006.457667,4304.201716,4304.592335,4048.602345,4074.840165,4091.786678,4303.387427,3764.060492,3776.194973,4295.148249
AT1G53230,877.8046745,681.8250924,747.6384358,367.5520922,466.4515411,398.6383576,418.9116464,430.8651163,490.2695371,511.7349559,350.8632361,433.8076223
AT1G53240,5019.522699,3222.902563,3676.360908,2533.639056,2633.511998,2637.718447,2932.446831,2360.693625,2231.70608,2310.31765,1840.053414,1855.035031
AT1G53270,9.904375038,22.44110036,34.80945827,23.53764928,28.01809664,22.11920524,29.16836299,29.73213664,55.47529062,25.20395937,77.74297382,36.92635558
AT1G53280,912.5996747,577.2187268,533.1781002,891.7254016,577.6867222,744.5561959,631.3529194,508.2270815,582.1169681,639.710015,557.2770856,637.6684014
AT1G53290,293.7009968,187.4045691,184.6692605,185.8924054,137.6392372,164.4700014,211.7888832,242.0398452,195.0767255,164.6635759,143.4888429,160.740025
AT1G53300,1099.399928,1173.603143,1138.184131,616.961767,920.6186172,712.5628161,1023.431365,1049.952843,950.5073924,966.256265,686.7396351,1191.308348
AT1G53310,3280.125084,2554.936608,2516.572264,1837.522005,2106.866119,1912.654852,3234.61527,3397.077891,2886.915109,1897.563803,2571.38503,2116.765302
AT1G53320,676.5194742,1003.899806,885.3766758,713.9004333,988.7925104,857.395023,735.8255489,844.1922891,720.4353032,919.0441334,1005.875191,946.0140197
AT1G53340,70.94578309,101.5672998,103.1589928,71.0017851,130.1029888,97.09951611,127.626674,176.1038189,136.9927117,105.5273649,126.1251168,146.3098561
AT1G53345,91.00083444,59.84738532,51.23127161,78.0107389,58.66872704,79.37683406,65.83920106,50.85366918,89.73877358,65.52233457,53.70529238,91.23807768
AT1G53350,46.94077902,35.22031433,54.00027749,56.74878122,39.75401876,48.22323485,35.39956827,29.79791615,28.74674812,47.05263019,56.33296345,51.04040914
AT1G53380,583.3104997,633.6541592,610.7299051,508.9962674,460.8218787,492.1480943,495.0875698,445.265385,565.6076,403.5536538,544.5063989,495.988529
AT1G53390,329.5394757,306.1873704,292.9432969,312.8061322,379.2260276,334.1923688,328.1125218,438.780186,556.1119625,364.6709603,856.3877909,372.4739546
AT1G53400,182.4093792,289.6739397,308.3001097,251.6388684,309.6844922,282.1850433,199.6221833,282.7599503,234.041445,228.433448,215.1614196,241.1644732
AT1G53430,597.0092365,613.0018871,603.8640194,608.3795639,523.4003252,631.9122222,944.5345316,962.4280132,1393.63288,506.4412623,2382.64296,561.6762176
AT1G53440,492.7692212,555.5479441,500.3051464,638.759395,495.5736769,611.6012965,572.6863747,579.0503452,1211.40335,425.1583962,1599.212313,461.5313634
AT1G53450,595.2776455,435.0235475,411.1085548,688.1805761,393.7474752,585.0724373,447.0714347,398.3065425,546.4283093,466.5006388,562.8654614,436.5379154
AT1G53460,118.0633246,120.2923589,105.4965421,149.4391423,109.7261463,135.5275748,114.9740424,82.01613281,59.2405188,92.40850788,97.96025648,135.7654496
AT1G53490,80.49289998,233.1525794,228.3200693,65.15430637,202.2614025,131.950755,124.2704952,70.20469332,134.2134665,146.0636592,188.823697,103.0418355
AT1G53500,1305.257454,1125.134025,1065.218122,733.1141955,874.5557914,801.5711671,1404.183644,1602.401842,1336.983616,954.4665609,861.2559893,1049.072434
AT1G53510,440.4323715,582.8700829,570.2280011,518.1331629,589.0811192,592.833158,533.8508574,646.8094866,632.2413225,673.8490635,684.1521906,623.3544236
AT1G53520,146.4453262,134.1408383,120.8262547,34.16477313,59.41724421,47.61262907,68.74488908,104.327081,76.24867732,82.31380792,55.98680858,80.3822296
AT1G53530,84.08899119,76.82608356,87.45195363,62.99834641,57.76533862,74.57116659,54.95520682,62.10700893,57.24583838,35.88726171,78.96011418,53.13236397
AT1G53540,35.37061295,61.3116399,32.00267089,53.75885633,17.5601753,21.53095953,45.69460858,19.6871165,15.21731549,31.91274546,58.22660841,67.35307672
AT1G53560,292.2351033,436.8177589,464.9862683,398.873753,436.5725252,460.729835,253.1899486,473.0511039,394.1364778,678.6142979,822.0450008,741.9414207
AT1G53570,736.7078869,847.2444838,777.2693865,1009.874219,851.6128592,994.3722699,958.4861817,1042.926745,1121.499,911.1274904,1174.057246,1025.751755
AT1G53580,791.4450247,1030.907115,1042.069135,918.9657361,1213.255394,1265.001193,955.1270262,1471.402034,1384.036363,1373.679643,1413.218006,1539.547516
AT1G53590,544.7522083,556.3341902,516.3558275,689.8055542,565.0912225,592.3163585,543.4744793,723.8568553,680.4902159,547.8341722,634.2071614,614.6495076
AT1G53645,516.3270471,372.1591697,389.5038448,407.254927,343.3642073,354.5180124,431.8268955,296.1674455,373.2973389,322.6253197,386.6494582,381.1961401
AT1G53650,149.1135219,134.7933872,121.0883805,89.04824441,108.342539,109.008872,118.3602481,145.8532998,119.7998356,93.960067,113.1302138,115.370735
AT1G53660,19.6680068,2.443016424,6.157766608,23.69538613,9.585992546,13.36381934,12.15555882,6.837084504,24.77624649,10.97893325,10.90850838,4.637376218
AT1G53670,325.4915142,383.4855325,339.4936211,308.8458688,299.4281263,334.8150323,191.7241517,266.9494332,249.002809,288.8790965,225.5884883,297.6656335
AT1G53680,25.45535444,22.03559386,42.09419917,26.10361851,42.77803843,33.98097981,28.84315469,40.66234948,22.77092537,63.81405277,46.21526852,96.69140854
AT1G53700,691.7668089,1321.156976,976.0934523,863.5436608,760.7673608,745.2572585,436.0397674,597.5329505,866.6327925,487.2790241,546.6441189,493.0734481
AT1G53710,179.5646795,176.3515828,157.7380021,114.6570047,180.2142673,175.8080412,248.2838206,220.4923786,258.4837465,211.8961004,199.3989264,209.214896
AT1G53720,452.4811471,524.8621102,591.84563,639.6121015,557.769964,670.2081531,380.8985922,296.1569936,332.9541608,403.2705177,260.780405,334.773013
AT1G53730,965.270301,1098.773794,984.8678058,888.7180928,1117.939628,1103.813028,1361.517639,1666.637448,1408.154736,872.1486856,630.2236676,966.5389756
AT1G53760,230.2727966,200.8588941,177.1804713,156.5317174,198.6315747,190.5842596,172.6643334,181.8654833,175.3259425,169.4274544,226.3123068,177.8679801
AT1G53770,181.7173771,163.5418254,172.1477771,210.1650229,188.5592667,199.5165417,180.4968891,218.113724,244.6500106,230.2423086,220.217061,228.012388
AT1G53780,577.8346453,608.2379175,581.0960095,763.8508254,741.8874345,677.267849,999.586193,689.7945932,812.0380777,970.2488107,1151.684088,1176.707432
AT1G53790,103.5126066,136.1180359,130.1218745,129.2068645,156.0208572,137.7753364,179.0510855,149.2281298,174.8137404,121.8984107,173.7469024,168.0169205
AT1G53800,734.5930232,818.08632,783.8724151,856.4657219,591.6907971,752.1945545,415.1324884,344.3881008,411.0141613,414.9188103,250.435403,382.0257948
AT1G53830,337.6274432,693.9258109,662.217218,400.0150668,686.320095,533.7407515,616.0288302,864.1600695,713.8780933,436.881969,264.4759167,472.4284171
AT1G53840,1619.907187,1860.206116,1820.113694,1596.44482,1436.678158,1550.835229,1815.212554,1804.195185,1761.413225,1364.446433,1605.479947,1461.785661
AT1G53850,579.3916362,439.0377852,389.4022152,385.0464615,324.8512836,406.4010609,605.6743658,476.5669676,408.2716338,382.5835807,370.313416,348.7598329
AT1G53860,41.69640846,51.91882566,45.49794788,19.38311837,26.99977856,21.78615391,21.15775258,23.69594971,22.60160828,44.90494924,22.50344893,39.58319327
AT1G53880,154.7084758,227.0208961,190.9252498,77.99190732,198.3775468,159.3310899,220.6024042,237.4265555,212.0174055,199.9321639,200.5881175,185.7313567
AT1G53885,5.437829893,22.7941727,21.35353009,9.776524258,35.76389116,24.92866677,21.31357936,73.09220106,38.02971042,83.97878625,71.26863932,80.39034295
AT1G53910,2554.622042,2948.015707,2891.310775,3368.853084,2825.422924,2952.270364,2988.144124,3380.279615,3068.743871,2914.787955,2654.236797,3134.81205
AT1G53920,80.10852137,43.31660917,56.04934263,22.74661937,35.55499506,25.51596471,42.89916031,49.46809951,53.48566897,45.36297074,47.76298226,42.35964194
AT1G54010,13640.80717,19979.15858,17230.93997,2973.172094,7978.480853,5248.234566,7520.303704,7774.044082,6276.272421,5793.209028,4417.059625,5355.650949
AT1G54020,2.135489204,15.18847654,19.7837754,3.386207335,6.829461804,1.668695633,1.595024394,4.414627556,3.978022388,3.269837793,20.21970985,4.227746325
AT1G54030,2252.061645,2387.288436,2336.04136,864.7855058,1382.872874,1213.826737,1695.63516,1789.160414,1622.50689,1268.616352,1603.77442,1243.751978
AT1G54050,25.0596775,78.26681483,55.21417938,18.94022591,24.0737437,18.98632885,25.02050793,13.05388977,12.14422608,58.13087534,98.88977427,143.5613594
AT1G54060,360.2803513,324.6850089,335.2876085,506.523376,373.0387622,367.5079156,225.6140765,273.1929405,258.200344,349.4909385,319.2777132,306.2742924
AT1G54080,2487.85682,2645.014564,2416.549354,2189.146607,2347.499069,2332.083129,2200.166414,1835.756165,1977.765477,2146.061357,1940.039274,2021.604322
AT1G54090,533.8771106,619.5550058,574.7569399,709.6568147,580.6512503,652.9284374,673.5127807,852.1130078,798.6352194,546.1252293,606.0197121,578.8401085
AT1G54100,1736.483,1758.74017,1788.691818,3855.893296,3292.106284,3884.818162,3829.531214,4224.553908,3815.935483,3247.377763,5135.528872,3631.885498
AT1G54110,42.01220888,61.05032446,48.46731884,34.56267824,49.32459102,39.59014342,45.84718597,52.86588757,55.86839009,35.55523504,48.36781412,47.01300914
AT1G54115,303.4824266,307.0067864,277.5332375,413.565809,336.2269934,368.1731326,387.629379,449.5796515,425.2738996,378.0920981,500.7622803,385.5265783
AT1G54120,170.4649963,161.0791469,133.2368978,65.40575059,108.0787013,92.81827828,267.3320341,140.9933945,145.5767479,82.26274539,60.18069142,89.0968762
AT1G54130,1165.718309,1202.622417,1013.762409,1554.372597,1309.230518,1384.79639,1444.68287,1625.587548,1486.765369,1248.555268,1327.608264,1506.25669
AT1G54140,189.2364803,193.750468,188.0753227,119.7624222,169.4079055,158.6369704,175.0758305,109.6383016,154.0203272,151.1618152,168.6691131,144.4853461
AT1G54150,144.444627,154.9459866,157.8499602,228.8839099,146.3194387,162.3962549,144.6355145,151.1102883,168.2168733,164.0319019,173.8107473,170.3915509
AT1G54160,23.60143553,30.30839312,25.17142444,26.80566821,30.55821793,19.84631992,38.31180355,21.20491022,5.73157153,35.28269745,41.80070292,40.18703389
AT1G54170,597.2611694,623.9140017,644.2338487,626.945081,673.3122618,691.4988193,842.6186338,749.9979347,848.4005353,646.9469837,857.4952974,721.1079468
AT1G54180,68.14747969,56.8276521,73.49158281,49.41584812,59.64764167,54.58037629,86.15630417,60.79382201,59.76309993,63.99353057,52.55069069,76.97590764
