Sample.Name,Atha_Col.0_HypocotylCC_WT_FLT_Rep1,Atha_Col.0_HypocotylCC_WT_FLT_Rep2,Atha_Col.0_HypocotylCC_WT_FLT_Rep3,Atha_Col.0_HypocotylCC_WT_FLT_Rep4,Atha_Col.0_HypocotylCC_WT_FLT_Rep5,Atha_Col.0_HypocotylCC_WT_GC_Rep1,Atha_Col.0_HypocotylCC_WT_GC_Rep2,Atha_Col.0_HypocotylCC_WT_GC_Rep3,Atha_Col.0_HypocotylCC_WT_GC_Rep4,Atha_Col.0_HypocotylCC_WT_GC_Rep5,Atha_Col.0_HypocotylCC_HSFA2.KO_FLT_Rep1,Atha_Col.0_HypocotylCC_HSFA2.KO_FLT_Rep2,Atha_Col.0_HypocotylCC_HSFA2.KO_FLT_Rep3,Atha_Col.0_HypocotylCC_HSFA2.KO_GC_Rep1,Atha_Col.0_HypocotylCC_HSFA2.KO_GC_Rep2,Atha_Col.0_HypocotylCC_HSFA2.KO_GC_Rep3
AT5G05450,2.97169381,3.151176881,3.618710215,2.793290694,2.54683143,3.002829203,2.549244738,3.061503023,2.756778696,2.776051069,2.587955416,2.429065573,2.493731101,2.502829317,2.673182429,2.899182064
AT5G05460,3.853366796,3.614217366,3.642508145,3.617750433,3.235290968,3.670907017,3.517468537,4.029248774,3.73050525,3.680637669,3.725061255,3.443970993,4.089757795,3.657478635,3.702269233,4.248926916
AT5G05470,1.93008914,2.04219265,1.993086123,2.004099577,2.098181158,2.173125264,2.036042916,2.002457631,2.082360004,2.092747746,1.841482703,1.881827588,1.880001813,2.081611057,2.01642728,2.24053708
AT5G05480,4.657287724,4.905981015,4.803333338,5.255898218,5.109657204,5.074212995,4.930668254,5.101332336,4.585810589,4.757978009,4.41327628,4.550330106,4.488527395,4.13170552,4.380275382,4.287197315
AT5G05490,2.034368973,2.010764721,1.997278058,2.027792523,1.887984715,1.933653309,2.06963946,2.113926818,2.005710673,1.975745614,2.009196437,2.135899164,1.870052169,2.308785262,1.833517917,1.809500349
AT5G05500,1.940373498,1.929672216,1.965208354,1.880196941,1.80397503,1.955917879,2.023388148,1.722993392,1.939288144,2.29538624,2.292002704,1.999118732,2.039309131,2.138540179,2.145327574,1.810210183
AT5G05510,2.118570737,2.138306268,2.159315672,2.032546359,1.970780235,2.080890304,2.183687372,1.930471718,2.089551007,2.059156937,2.164467406,2.148267774,2.129194922,2.293578433,2.235476806,1.70202285
AT5G05520,6.033672275,5.237256839,6.033510656,5.450800714,5.41527417,5.967342431,5.332270959,5.951657927,5.687551223,5.470394473,5.307207301,4.949813545,5.346799081,5.354590008,5.419432093,5.270968346
AT5G05540,5.352201512,5.144273051,5.348916393,5.433031527,4.999047724,4.953226451,5.126513924,5.108925152,4.944446956,5.062387115,5.118752644,5.30539926,5.131287776,5.272637336,5.171608579,5.393086734
AT5G05550,2.499144262,2.086599064,2.789113934,2.831070434,2.386838322,3.128561022,2.532566849,3.120036197,2.632510749,2.211039844,2.740118293,2.267342195,2.325429081,2.087415694,2.080915038,2.324383475
AT5G05560,2.516485654,2.40140437,2.16902068,2.184234779,2.176366914,2.132108704,2.036044738,2.114273452,1.936673773,2.170521216,2.409535972,2.073233078,2.786431472,2.182706809,2.389583433,2.440155884
AT5G05570,2.393055241,2.34882435,2.344533774,2.394264707,2.396871904,2.32543681,2.41300713,2.234022069,2.249489694,2.421283139,2.152602721,2.640580993,2.152929467,2.486629914,2.466584258,2.248237326
AT5G05580,1.957756977,1.888062266,1.8733019,1.808117798,1.901286852,2.095023926,1.948355604,1.987404372,1.806358031,2.118157084,2.149527646,2.015874409,1.884715721,1.947871429,2.381481655,2.176868718
AT5G05600,2.63592581,2.802543259,2.568208721,3.130054739,2.747290781,2.670712707,2.763166413,2.626531396,2.873438792,2.930130704,2.846301109,2.859542446,3.494627701,2.791450162,3.07663143,3.61541904
AT5G05610,3.040454399,3.185971756,2.885315851,2.372512019,2.616701166,3.013185931,3.125795747,3.359649887,2.703774944,2.972150029,3.009687859,2.713558807,3.064645179,3.089262351,3.016309409,3.128271743
AT5G05620,2.199977564,1.932185113,2.347500427,1.914292395,1.853149767,2.038649321,1.978365318,1.975451658,1.825700857,1.747788933,1.904494058,1.981870252,2.170597027,1.893318628,1.620503622,2.067489112
AT5G05630,1.805371012,2.016440335,1.840637452,2.046036095,2.170356477,2.118008518,2.074501212,2.046132219,1.89777507,1.984637216,1.818593643,1.894671927,2.006438507,2.242755276,2.066733793,2.096018129
AT5G05640,7.959109663,7.370217037,8.055375743,7.916304532,8.02918559,8.001948351,7.642059525,8.150393645,7.841266518,7.783557359,7.267545088,7.264543373,7.048725763,7.565609804,7.429334179,7.289545846
AT5G05660,2.426165368,2.373365415,2.498954228,2.687743366,2.318498483,2.495739014,2.327151553,2.258996744,2.24048042,2.342862933,2.770947149,2.775507172,2.398197629,2.50250613,2.62091771,2.751873177
AT5G05670,7.024853484,6.905451986,7.090718393,7.168041932,7.118476406,7.107578841,7.244444526,7.307873844,7.081591077,6.895958798,6.782373195,6.928154293,6.614182346,7.015735642,6.995982368,6.806740361
AT5G05680,3.96979487,3.570997573,4.089537664,3.664846827,3.320602392,4.201600479,3.451379459,3.778182412,4.158411878,3.961660532,3.500889989,3.256862,3.662902844,4.116760182,3.827765697,3.570848089
AT5G05690,10.63657292,10.76175652,10.42313427,9.839881384,10.83170492,10.99205446,11.38389409,10.77822677,10.44588336,10.19343804,10.88706082,10.51251141,10.78551645,11.38748578,11.05186415,11.08261264
AT5G05700,3.003777826,3.091083774,3.052566869,2.95706117,2.969927705,2.944390517,2.733566409,3.277815856,3.172931014,3.243045306,2.8434046,2.746070779,2.945966396,2.697238391,2.435089098,2.926316317
AT5G05710,4.160436826,3.783021744,4.1209203,4.787650218,4.758037247,4.405929983,4.136673227,4.829226978,4.049581242,4.036247119,3.490792703,2.91980637,3.080611739,2.721423408,3.334628222,3.131702937
AT5G05730,8.599755603,8.321994819,8.108177066,9.072153146,8.076243351,8.353849601,8.228743924,8.531594729,8.694133431,8.555846435,8.943075865,8.777897233,9.259777213,8.004271894,8.675003797,8.439833105
AT5G05740,2.242333369,2.240971872,2.213568368,2.240391972,2.339182093,2.153900661,2.219696685,2.26704921,2.206987793,2.184505674,2.191982175,2.340717045,2.451933201,2.106553976,2.710167054,2.208556632
AT5G05750,6.652884975,6.518694734,6.591461348,6.468857642,6.53572709,6.463040901,6.366516941,6.414285298,6.724204134,6.707472091,6.062637718,6.168489802,5.998057439,6.062870023,6.171085629,6.000960991
AT5G05760,4.857136197,5.195808,4.878176608,4.6671083,4.67380799,4.984114553,5.350674153,4.961784203,5.242119067,5.180473411,4.555201136,4.238564498,4.383731642,4.924893795,5.185624408,4.764794887
AT5G05780,7.862121634,8.154741651,7.896081379,7.923447192,7.810151987,7.934102341,8.089727467,7.615975286,8.315138727,7.896157087,7.891895261,8.203137747,7.833420319,8.440110983,8.129856844,8.152530245
AT5G05790,1.905200672,1.794325502,1.805039252,1.857571343,1.853149767,1.874099127,1.973408189,1.730306369,2.129093059,1.719424492,1.818576338,1.951632074,1.868357173,1.811054751,1.889306533,1.945617585
AT5G05800,4.848530662,5.200744841,4.774581416,4.872556191,5.185660615,4.91881869,5.140561401,5.377335348,5.06658731,5.350854503,4.321119582,4.193118205,4.105693181,4.536505424,4.492281207,4.447562175
AT5G05820,2.714284325,3.013722955,2.712013872,2.677478922,3.007814939,2.732874061,2.658721462,2.480555449,3.016197666,2.791361106,2.531954025,2.751916902,2.786118801,2.726706041,2.83364489,2.652072025
AT5G05840,1.870621369,2.013561783,1.793661072,1.635845693,1.814990193,1.664182387,1.652306936,1.725085179,1.754444459,1.784783131,1.833761354,1.796348125,1.771871346,1.788077639,1.721656185,1.595794097
AT5G05850,2.982990394,2.79892237,2.738215547,2.913302448,3.021966589,2.748142258,2.552834495,2.675234052,2.952139807,2.926789286,2.658749206,2.867761287,2.742519851,2.468294468,2.685349869,2.258952702
AT5G05860,6.188190216,6.170179236,6.249474095,5.9178388,5.8924686,5.926044494,6.024089647,5.989094563,5.875187618,5.588405481,5.582326979,4.545193114,5.462404218,5.240196393,5.303562229,5.488195702
AT5G05870,2.045306304,2.016218389,2.022753196,1.902271603,2.250762824,1.990190561,1.84712408,1.990409946,1.929228929,1.888698691,2.035233712,2.090929877,1.72917707,1.895650181,1.791566147,2.080719158
AT5G05880,5.125659678,5.104146678,6.065232675,4.722306263,4.8339891,4.76938329,4.134751971,4.909040304,4.844410652,4.968178842,4.465946828,3.428228959,4.524870318,4.169171056,4.597035047,4.541377183
AT5G05890,2.050174833,2.031364837,1.983727622,2.172946482,2.024740061,1.976333102,2.110160881,2.051791391,1.871572113,2.178145924,2.055676297,1.913741324,1.983249841,1.933436099,2.016182309,1.94438031
AT5G05900,1.866355081,2.010243216,1.762752262,1.628307635,1.87891883,2.13199247,1.683191598,1.851057662,1.845754938,1.698811083,1.844408444,1.774147484,1.887541691,1.797446017,1.812764261,1.913337111
AT5G05920,2.417860169,3.144736601,2.769560464,2.550875335,2.586007063,2.562314054,2.6056325,2.543070391,2.655758473,2.585468303,2.782821644,2.588312865,2.55624701,3.261155362,2.750243633,3.066525877
AT5G05930,4.006160352,4.109590386,4.537379193,4.50429401,4.044718218,4.391474828,3.49046123,4.808631164,4.650250493,4.189565376,3.532793682,3.778236054,3.587818855,3.077060747,3.784942275,3.53543214
AT5G05940,1.880410019,1.798781679,1.85453609,1.853149767,2.091036018,1.719840075,1.704900388,1.614469741,1.994128512,1.890931156,1.676133004,1.670796525,2.056561526,1.794831158,1.611666758,2.08599225
AT5G05960,1.778359225,1.858855625,1.667440341,1.97258283,1.805223074,1.786684482,1.747711254,1.621848347,1.539586506,1.780687367,1.993759526,2.076953742,1.790898402,1.845300489,1.867939978,1.550197739
AT5G05980,6.091286856,6.132698852,5.943343553,5.908583917,6.339592592,6.116097393,5.969648241,6.200371906,5.839899509,6.072129249,6.078330645,5.588821174,5.929633984,6.101063018,5.99094414,5.767900289
AT5G05990,2.837394521,3.280605174,2.804998187,2.5016957,2.916992256,2.63779093,2.549552564,2.737474619,2.2664889,2.462520262,2.60196203,2.943046377,2.737474619,2.763232319,2.619801708,2.805042544
AT5G06000,2.412953339,2.355746749,2.283947558,2.295040859,2.329556484,2.359233605,2.173473106,2.150610119,2.177397255,2.226521993,2.376020331,2.504624715,2.379334725,2.825973364,2.476857383,2.506974518
AT5G06050,1.951262283,1.790715838,2.07830165,1.826161357,2.271653024,2.062419926,1.972163779,1.926465166,1.94057778,1.93495657,1.837985765,1.828941652,1.942263949,1.894124748,1.81056698,1.94438031
AT5G06060,6.107278445,6.290737907,5.862762586,5.970394614,6.432323832,6.090397167,5.976368398,6.078868696,6.049146264,6.093507237,5.642259335,5.694475601,5.71222589,5.506847214,5.536199163,5.543120378
AT5G06100,1.886042895,1.771353099,1.920022479,1.730077421,2.123824013,1.664210958,2.154493882,1.948350652,1.872128068,1.945659722,1.902686491,1.971987299,1.917792229,1.88076223,2.007755677,1.874818998
AT5G06110,5.959122276,6.068353076,5.992094086,5.764156252,5.558266856,5.653671188,5.417092288,5.43494101,5.633685628,5.588717191,6.198765438,5.912512521,6.143673508,6.188006417,6.223064294,6.130937384
AT5G06120,5.382402058,5.138355384,5.405105011,4.673814047,4.823385425,5.094671294,5.120834483,5.420923792,5.117650254,5.045580685,5.486137764,5.366679848,5.705476082,5.42372244,5.439906989,6.565422779
AT5G06130,6.445828356,5.42323368,6.060771641,5.862692246,5.96904721,6.260909035,6.07398723,6.609021537,5.831509786,5.969792226,5.848152319,5.646370849,5.729562447,5.352226138,5.577927751,5.861265521
AT5G06140,6.424688731,6.259963127,6.426739948,6.61823498,6.625419065,6.45216681,6.497988332,6.734359051,6.746221835,6.385274218,5.899361925,6.153358617,5.978977831,6.027546204,6.210284605,6.217058215
AT5G06160,3.224329947,2.735960753,3.447463459,3.140816391,2.412001046,2.926757138,2.729406676,2.670116826,2.803627347,2.764858152,3.276187654,3.013336224,3.086242644,2.853606956,3.149476066,3.28920569
AT5G06180,2.115441559,2.020306893,2.082725163,2.0150057,2.028170899,1.986111695,2.034824141,1.94652305,1.774442721,1.815479298,1.901723635,1.953877395,1.620174345,2.28097451,1.918392232,2.096415756
AT5G06190,4.391480792,4.649748558,4.665435353,4.647934125,4.253090571,4.558288445,4.978690391,4.360029269,3.757086493,4.539202601,5.260801068,4.982488164,4.906506757,5.347924793,5.538959806,5.673956235
AT5G06200,1.854930332,1.783610432,1.902257424,2.004699974,1.97914551,2.069338079,1.957326355,1.978800635,2.110094985,2.13919471,1.941354661,2.148564084,1.98907648,2.105880278,2.248674264,2.25816352
AT5G06210,5.689510528,5.773381116,5.424925375,5.654989854,5.333822615,5.649074892,4.91499544,5.601699716,5.167761397,5.55899135,5.436505544,4.851432985,5.088032049,5.223772991,5.409479048,4.99241802
AT5G06240,3.36441615,3.483863455,3.810367691,3.044398384,3.105444282,3.757467621,4.286586734,3.620948123,3.214413816,3.654642855,3.821383178,2.560298346,3.711032431,4.785887148,3.760099119,4.060433471
AT5G06260,5.048193204,4.880508797,4.966247013,4.455887616,5.062273247,5.316953744,5.06706758,4.984428972,4.758526969,4.653961641,4.729351441,4.747968035,4.737929613,4.574608647,4.648808354,5.048561651
AT5G06270,1.946923198,1.853236782,1.889306533,2.060334646,2.290645217,1.947270825,1.867295709,1.714213061,2.166050303,2.028457825,1.836538231,2.246878175,2.050837319,2.267574786,1.955997525,1.892113037
AT5G06280,4.09309706,4.102090464,4.067225711,4.399048506,4.747559491,4.22019656,4.560585745,4.791575793,4.039944091,4.286604873,3.86432417,3.550059763,3.667851574,3.471023874,3.640655171,3.86632573
AT5G06290,2.922583828,2.423870171,2.966589099,3.074151356,3.050072887,3.307236897,3.03267055,3.311685965,2.955407902,3.102409502,2.937341348,2.495982743,2.757349376,3.103136946,3.360085749,2.495725304
AT5G06300,2.422165916,2.457760499,2.385548097,2.598323489,2.288892572,2.275875857,2.370985296,2.599379507,2.288892572,2.362472606,2.089305635,2.615529674,2.292984409,2.34433331,2.137677892,2.518361373
AT5G06320,5.295766538,5.523651624,5.968972541,5.765048836,5.290518298,5.398451163,5.607132707,5.544055433,5.645270796,6.476844218,5.889912491,5.844907674,6.044767421,6.027187256,6.098584195,6.251690845
AT5G06330,1.84672149,2.364227689,1.693714201,1.728198355,2.085336365,2.22483196,2.150892707,2.008836977,2.346019542,2.397212283,2.286193914,2.272037309,2.01786443,2.061335397,2.007100361,2.20508135
AT5G06340,6.267889454,6.147884041,6.525686542,6.239016219,6.012078788,6.376049521,6.768545844,6.490221045,6.019607247,6.269179136,6.329263747,6.031394337,6.419250853,6.563657744,6.385742011,6.590212258
AT5G06360,10.0180453,10.19223222,10.08314248,10.18144013,10.24090547,10.10866639,10.33564846,9.924764763,10.00726017,10.14007749,9.973569709,9.961118548,9.753442688,10.30365665,10.18669271,10.0505951
AT5G06370,7.363063775,7.204255788,7.434019947,7.67629081,7.440109629,7.570748224,7.533238139,7.960422464,7.49892726,7.691839945,7.562251362,7.625033382,7.268262438,7.171189221,7.448856973,7.117764382
AT5G06400,1.899696872,1.622361674,1.745203319,1.754058127,1.824074121,2.002349967,1.971111141,1.84306122,2.180070686,1.954081166,1.707632759,1.838571455,1.939719138,1.679056528,1.80232025,1.78981526
AT5G06410,1.748853153,1.893557105,1.897079017,2.027948458,1.889218393,1.854713316,1.918790057,1.835386523,1.943281411,1.794871678,1.759700336,1.875743327,1.914451346,1.988801728,2.01808703,1.94438031
AT5G06420,3.730748478,4.38899857,4.212633052,4.126849479,3.36645721,4.354635639,3.926361751,3.551605758,4.045276911,3.769725869,4.001040889,4.299139185,3.86157677,4.426952509,3.982553174,4.372035317
AT5G06430,2.243320929,1.864914462,2.22258992,2.107204762,2.133103344,2.430962554,2.038240026,2.021819433,2.076022726,2.299706736,2.209755852,2.242671143,2.159344049,2.234520398,2.115147797,2.003479452
AT5G06440,1.849639775,1.824839107,1.761819885,1.791663137,1.790791033,1.717203376,1.705836969,1.711708953,1.568668169,1.791728853,1.889707384,1.970752458,1.652620152,1.77858481,2.013910896,1.763535494
AT5G06460,4.250895306,4.175393738,4.499717754,3.098206872,3.348483843,4.322892595,3.414688109,3.975257181,3.714530763,3.104862604,4.047411662,3.417186511,4.093344651,4.596740888,4.552567744,4.672132154
AT5G06480,1.889726044,2.006373683,1.716551176,1.700074751,1.859185171,1.778358522,1.693989384,1.855006642,2.071907735,2.016836704,1.801228592,1.679656229,1.933757107,1.699510136,2.064566722,1.772990319
AT5G06490,1.826172355,1.774667433,1.666996767,1.803210444,2.044003531,1.663512949,1.795364907,1.807224633,1.555255863,2.098530594,1.856457373,2.214828343,1.923299375,1.887246549,1.960404346,1.784507435
AT5G06530,2.085550765,2.185469362,2.137925734,2.511414131,2.258329898,2.144942082,1.920742241,2.334125488,2.36465995,2.679080855,1.824194041,2.119602824,2.194891067,2.359574217,2.498834519,2.082072202
AT5G06540,1.784002354,2.190129562,1.607914969,1.765533668,1.751206199,1.769436893,1.771654121,1.759247971,1.705701772,1.923122325,2.063098183,1.926558023,1.872065532,1.543447963,2.025272625,1.645038346
AT5G06550,2.461829776,2.717534966,3.030919996,2.835585118,2.837520274,2.523554664,2.272098899,2.52466608,3.196032878,2.494962406,2.493549616,2.481218671,2.816777246,2.384082272,2.199299677,2.426090947
AT5G06560,5.945717937,5.933551673,6.173117947,6.750974376,5.697612402,5.601169545,5.366174546,5.906699852,5.999421278,5.782702665,5.500972949,6.140913782,5.406365252,4.260207705,5.325825128,4.840308103
AT5G06570,3.43139192,3.929593135,3.21323008,5.225555388,3.058415831,3.276552803,3.396372001,3.730357534,4.038876663,3.52515931,3.242853994,3.913055753,2.558613295,1.948507426,2.780126645,2.364896941
AT5G06580,3.672873083,3.319268392,3.622618805,3.500903776,3.272378045,3.89133567,3.504343279,3.805446341,3.05345099,3.867416307,3.317739313,3.111957671,3.003653377,2.645239512,2.660125293,3.130886049
AT5G06590,2.241063244,2.676613641,2.042500853,2.171254045,2.445808166,2.241063244,2.376581249,2.036206929,2.076144605,2.203265407,2.024364352,2.309902118,2.472747406,2.42480816,2.182770155,2.215292976
AT5G06600,5.818826841,5.171073349,6.158404145,5.828060261,4.743888143,5.422638848,5.250733544,6.045043869,5.642648573,5.275448734,5.881585291,5.437563401,5.832021272,5.271293922,5.764121583,5.839795641
AT5G06610,2.144556344,1.931194663,1.899165094,1.999169852,2.144010401,2.038406357,2.170806355,1.835885832,1.724197343,1.887572682,2.036267436,2.020113279,2.206300577,1.962014726,2.000294435,1.79400251
AT5G06630,2.100317787,2.087749563,2.181407368,2.145095419,2.589285323,2.249318852,1.882906503,1.869262905,2.160334727,2.134633492,2.383056707,2.30405617,2.115880948,2.236299609,2.211644488,1.914184991
AT5G06640,2.491528022,2.468370526,2.382133787,2.616574052,2.59615408,2.658033475,2.620226666,2.563748545,2.562567475,2.829522127,2.654808564,3.227933837,2.572426175,2.986167535,2.334749142,2.697314861
AT5G06660,2.623950594,2.232316078,2.798208628,2.770712066,2.674579104,2.919926351,3.001055903,2.867888723,2.644048953,2.662987053,2.67311091,2.793058067,2.830333093,3.096129515,2.858645415,2.748930325
AT5G06670,1.890365235,1.675984067,1.481843266,1.663471796,1.767416835,1.703982173,1.594123834,1.709233795,1.624359874,1.688296101,1.536962217,1.632283517,1.721841829,1.658962456,1.637203821,1.919216833
AT5G06680,2.005561812,1.94086972,2.126625736,1.777589295,1.957094683,2.038649321,2.263904418,2.04076978,1.847171442,1.803078655,1.892020861,1.985184585,1.917964837,2.224460265,2.283164576,1.962826615
AT5G06700,1.906186214,2.012602327,1.940422234,1.962813186,1.927643837,2.336004454,2.154285428,2.326605807,2.238243192,2.344089541,2.034813179,2.182404412,2.093304641,2.092962735,2.159953041,2.287175176
AT5G06710,2.055739817,2.080741627,2.122980642,1.843108455,2.270268692,1.997764248,2.174635472,2.090745533,2.044732861,2.207077725,2.192350083,2.088059063,1.992816249,2.441299367,2.301031745,1.952140314
