Analysis.Id,50kPa_notsuppO2_Rep1,50kPa_notsuppO2_Rep2,50kPa_notsuppO2_Rep3,50kPa_suppO2_Rep1,50kPa_suppO2_Rep2,50kPa_suppO2_Rep3,97kPa_CTRL_Rep1,97kPa_CTRL_Rep2,97kPa_CTRL_Rep3
AT2G44620,9.404949948,9.385871452,9.49799266,9.532414216,9.621342465,9.533277557,9.519053984,9.519053984,9.833973002
AT2G44630,2.688393859,2.700569424,2.48304385,2.786437639,2.663230543,2.96982676,2.794743309,2.750544328,2.406099276
AT2G44640,6.198122579,6.478119268,6.373954768,6.321838161,6.285848554,5.950830277,5.753562479,5.894392594,6.094225906
AT2G44650,8.326661086,8.405635115,8.376883387,8.094821586,8.215849377,7.930081603,7.752078723,7.961993832,7.921770787
AT2G44660,4.831744533,4.688131182,4.667629562,4.990472741,4.838000614,5.134583082,4.900541379,4.831744533,4.648787634
AT2G44670,7.945851369,7.824361777,7.819691928,7.627828768,7.700912689,7.518274358,7.784134932,7.769343338,7.76458694
AT2G44680,3.479772465,3.32171082,3.32171082,3.285071206,3.32171082,3.180437834,3.375464853,3.588171967,3.437268672
AT2G44690,4.93638352,5.161634666,5.200739436,5.186342807,5.261712778,5.041447775,5.284322304,5.257723677,5.41433416
AT2G44710,3.912896635,4.191224891,4.051072274,4.289754046,4.125233538,3.926733175,3.978702268,4.251583434,3.930276906
AT2G44730,2.370162433,2.241173408,2.230520546,2.370162433,2.102774786,2.241173408,2.51957624,2.24480759,1.983158227
AT2G44740,5.196114908,5.066013932,5.135981682,5.484015468,5.035154853,5.456645133,5.125470001,5.005107618,5.207868359
AT2G44750,5.321990533,5.327809562,5.321990533,5.388560615,5.545949894,5.321990533,5.343845627,5.152488337,5.05049312
AT2G44760,2.869120732,3.026633175,2.987782073,2.869120732,2.726167487,2.853694495,2.869120732,2.69211168,2.622510988
AT2G44770,4.905843834,4.856686224,5.023424212,4.790937939,4.905843834,5.023575086,4.872036068,4.836859271,5.165658757
AT2G44790,9.005448083,8.468821801,8.420035649,8.539653393,8.736464258,9.12936453,8.399937163,8.46090423,8.537580989
AT2G44800,1.825419876,2.021343761,1.784730662,1.76054255,1.813721047,1.825419876,1.8630138,1.791274776,1.823362546
AT2G44820,6.071630285,5.785318736,5.880263444,5.778280783,5.947938924,5.867934386,5.975765062,5.789751565,5.867934386
AT2G44830,5.423909776,5.530670584,5.73945197,5.318435662,5.425111789,5.534690966,5.938221204,5.643339879,5.798205568
AT2G44840,2.204694566,2.204694566,2.159057457,2.333683591,2.288826611,2.021732026,2.162829232,2.309681845,2.177502136
AT2G44850,3.320051103,3.078852789,3.523377015,2.887510989,3.393416565,3.558186416,3.376160124,3.255461037,3.6582558
AT2G44860,9.264811063,8.939485779,8.98502202,9.261803152,9.394727966,9.196199113,8.926939334,8.943965987,9.026114285
AT2G44870,5.684441201,6.05016422,5.777898422,5.551564017,5.763052087,5.52105483,5.628067366,5.552686026,5.596862088
AT2G44880,2.097539555,2.100449372,1.991345645,2.0925472,2.097539555,2.173205379,2.099733742,2.097539555,2.097539555
AT2G44900,4.566824505,4.661934395,4.784158261,4.481645095,4.534833199,4.668191087,4.808824447,4.603064421,4.427210986
AT2G44910,2.565300836,2.604021088,2.526902255,2.637018049,2.675430071,2.550167889,2.604021088,2.595348277,2.604021088
AT2G44940,5.965480243,5.79514079,6.105998842,5.759592252,5.944171447,5.724738251,6.225160285,6.216405972,5.955935846
AT2G44950,3.623068461,4.111140796,3.927102727,3.889300122,3.854193599,3.948360889,3.966842492,3.854193599,3.936986475
AT2G44970,6.352291277,6.352291277,6.352291277,6.408742023,6.3938934,6.521383617,6.342019065,6.352291277,6.363775204
AT2G44980,4.09943947,4.282214912,4.524489193,4.407758304,4.192114515,4.425118869,4.351862517,4.351862517,4.342608813
AT2G45010,5.661491815,5.791854064,5.485428343,6.094784565,5.676991777,5.964264042,5.808655975,5.674390495,5.633796241
AT2G45040,2.37551251,2.287119063,2.322976961,2.260425931,2.455884379,2.320990558,2.217134563,2.225193479,2.185140364
AT2G45050,4.321037635,4.111140796,4.020338357,4.439832098,4.298227898,4.644530663,3.754217768,4.057120027,3.932915339
AT2G45060,4.754536021,4.775017626,4.534567984,4.724349069,4.667264392,4.954138701,4.609265066,4.51406841,4.836759911
AT2G45070,10.24707904,10.14415788,10.05528916,10.25936784,10.15467943,10.23238946,10.16565792,10.12171917,10.12849421
AT2G45080,3.402316004,3.177054013,3.402285205,3.171196536,3.685867751,3.139831521,3.135386415,2.98694173,3.610257308
AT2G45100,4.24419884,4.166756867,4.29406644,4.29406644,4.222389829,4.405853847,4.322255112,4.308718745,4.453723799
AT2G45120,2.33226732,2.203611687,2.327663344,2.333683591,2.334550948,2.340158192,2.338173921,2.458945621,2.433874609
AT2G45140,5.740909084,5.826387392,5.826387392,5.998480571,5.826387392,5.927108689,5.499819071,5.825704992,5.826387392
AT2G45150,3.010009048,2.993229076,3.583225709,3.010009048,3.068973838,3.010009048,2.808600163,3.053140405,2.867588685
AT2G45160,5.624211284,5.723818392,5.631304694,5.707182448,5.609625702,5.642938724,5.709242331,5.642938724,5.642938724
AT2G45170,6.041510255,5.693421148,6.411747637,5.701903306,6.313686754,6.227481483,5.709574212,5.847757041,5.171005712
AT2G45180,8.77587011,9.508078998,8.934448949,8.274517555,8.762851849,8.550307783,7.999761491,8.838181667,9.049293085
AT2G45200,6.687940251,6.66740934,6.715629784,6.750619295,6.73395688,6.775544562,6.698251105,6.698105173,6.73557439
AT2G45210,6.32705239,6.10531417,6.594401076,6.163261014,6.494724609,6.252344758,6.103016218,6.293298434,6.206505705
AT2G45220,3.647560707,3.414898643,3.670631463,3.103523054,3.414794871,3.764817942,3.72512131,3.751169444,3.4508369
AT2G45240,7.145344803,7.194373131,7.313970999,7.297249994,7.101904273,7.244557379,7.194373131,7.251418041,6.978696242
AT2G45250,3.245521938,3.344542794,3.332805417,3.047324372,3.043954093,3.348332774,3.542717477,3.348332774,3.033509578
AT2G45270,4.843497653,5.050175074,5.057262264,5.035110658,5.140061867,4.828385804,5.035110658,5.006352203,5.035110658
AT2G45280,5.409845648,5.398230934,4.987070722,5.673752836,5.409845648,5.409845648,5.413219384,5.435199588,5.360856282
AT2G45290,5.669098863,5.65555644,5.657031534,5.61745927,5.504319026,5.65555644,5.97576037,5.764543812,5.526957301
AT2G45300,7.159998914,7.210706615,7.043900153,7.078529722,7.159998914,7.208601593,7.16151339,7.183512133,7.199621697
AT2G45310,3.516431706,3.451525805,3.456971333,3.456971333,3.774789747,3.598331874,3.434340136,3.442552071,3.113054322
AT2G45320,3.466020498,3.272015324,3.34839451,3.70245766,3.61772329,3.394597002,3.471140448,3.670095539,3.466020498
AT2G45330,5.707436499,5.244958192,5.445102692,5.39030816,5.022243299,5.600950454,5.454137355,5.310982463,5.508341979
AT2G45340,3.850391731,3.785040939,3.853504928,3.935537069,3.859475856,3.785040939,3.785040939,3.429783409,3.736302732
AT2G45380,1.914169443,1.868315754,1.927779005,1.947650743,2.029200851,1.927779005,1.912642748,2.032766284,1.753813942
AT2G45420,2.644775367,2.125384923,2.274853587,2.480843309,2.275627298,2.340158192,2.604021088,2.467355499,2.752101208
AT2G45430,5.862997994,5.934879503,5.59149528,6.146427027,5.982579096,6.323057851,6.004535884,5.982579096,6.045501063
AT2G45440,6.167356145,6.23737654,5.812966544,6.093548533,6.093376631,6.192086656,6.03848156,6.012559828,6.035992134
AT2G45450,5.388115139,5.977060613,6.416507291,5.925508457,5.861350383,5.603789744,6.493193976,6.104840296,5.977060613
AT2G45460,2.839111592,2.86150829,2.887403057,3.096087213,2.876498762,3.002382634,2.84497727,2.887403057,3.061109762
AT2G45470,6.978351645,7.359033985,7.168381087,6.883366913,7.022138719,7.089737638,7.213284387,7.27007582,7.24995124
AT2G45490,3.603442253,3.664718612,3.675825158,4.022685945,3.765726514,3.520527693,3.302691969,3.238287252,3.399311286
AT2G45500,4.304497176,4.513157341,4.461307774,4.602363374,4.506899074,4.730642267,4.480208267,4.762396864,4.517155274
AT2G45520,7.85987207,7.824150997,7.895064634,8.057818274,7.976646775,7.874644393,7.999883411,7.917213166,7.998265357
AT2G45530,5.270240857,5.317232646,5.353709753,5.252287908,5.353709753,5.27843662,5.353709753,5.481182629,5.363135146
AT2G45540,5.093365934,5.294921805,5.16377439,5.06860313,4.864237814,5.168681253,5.152264763,5.261061784,4.946603392
AT2G45590,5.153416492,5.048495083,5.074054432,4.977810057,5.29747718,5.028258252,5.179944799,5.025618314,5.128652852
AT2G45600,2.230028957,2.182517445,2.353977822,2.275280866,2.268318592,2.246439363,2.176325833,2.160717061,2.290822596
AT2G45620,5.124954518,5.371657625,5.378107195,5.093681048,4.838130496,5.299113438,5.117647957,5.32874936,5.211177206
AT2G45640,7.695632065,7.676556438,7.75304946,7.858419331,7.695632065,7.70782984,7.695632065,7.61967724,7.402172185
AT2G45660,2.628398184,2.476419208,2.567415845,2.691988566,2.567415845,2.521457584,2.652420201,2.55470243,2.599837137
AT2G45670,2.406099276,2.254357045,2.304802796,2.22487963,2.639387488,2.553835578,2.219055796,2.185140364,2.80274136
AT2G45680,2.835511257,2.996591072,2.758670909,2.869120732,2.912828719,2.873735489,2.869120732,2.912526777,2.832786711
AT2G45690,3.674989274,3.663125427,3.919081167,3.961759871,4.176922787,3.990586333,3.807155942,3.811350383,3.902553143
AT2G45700,3.858150788,4.104654204,4.0378289,4.250458348,3.814807008,3.918207951,4.016282222,4.089035676,3.756040964
AT2G45710,9.213810257,9.182665202,9.160762833,9.251564942,9.195034155,9.104669461,9.11940171,9.195034155,9.19295348
AT2G45720,5.775992743,5.687142844,5.775992743,5.672338925,5.752254507,5.775992743,5.818006747,5.907182968,5.949147329
AT2G45730,7.853090787,7.845853843,7.638015106,8.239869853,8.041771019,7.999850642,7.871659416,7.820046897,8.083073685
AT2G45740,5.255289482,5.752981586,5.375164309,4.975710058,5.459911703,5.336761639,5.111995835,5.309980857,5.475498326
AT2G45750,4.502472866,4.027275298,4.307160466,4.569064318,4.643086648,5.373944122,4.405955285,4.353024373,4.831911046
AT2G45760,2.391974175,2.520084485,2.401360877,2.163872975,2.620909558,2.391974175,2.127791747,2.345995163,2.449236872
AT2G45770,2.983054769,3.334389296,3.427795142,3.107696871,3.276498896,2.873735489,3.107696871,2.990398153,2.627649279
AT2G45790,9.580511654,9.349739214,9.415208014,9.389298992,9.282946913,9.349739214,9.082714171,9.309244489,9.118447608
AT2G45810,4.06138716,4.254631381,3.744784366,4.06138716,4.06138716,4.105618493,4.066029536,4.06138716,3.998297163
AT2G45820,9.527175193,9.307196912,9.733921796,9.543786666,9.535234104,9.251935351,9.529174037,9.570170851,9.508941386
AT2G45830,3.531081372,3.339615768,3.749145992,3.531081372,3.531081372,3.543816903,3.531081372,3.535894117,3.52675698
AT2G45860,9.106091025,8.479764016,8.903699334,9.279304603,9.113954508,9.001206231,8.765042613,8.733697705,8.524341811
AT2G45870,3.895563487,3.663120271,3.880220631,3.836103115,3.74824294,3.823508884,3.882118284,3.988392759,3.880220631
AT2G45880,3.04901179,3.272951574,3.162834377,3.390600989,3.228710733,3.057541633,3.178864532,3.108075829,3.04757356
AT2G45890,2.585105776,2.478042409,2.253969592,2.414727648,2.721278991,2.773780228,2.478042409,2.449457715,2.478042409
AT2G45900,1.999589032,2.051352004,2.05936158,2.08600716,2.1927452,2.223259511,2.153150571,2.230237967,1.797837989
AT2G45910,3.376378182,3.383605787,3.45486966,3.47177709,3.094288075,3.45486966,3.512674644,3.45486966,3.287405754
AT2G45920,5.389438377,5.118254143,5.906530465,5.665264558,5.79928752,5.840662721,5.602937303,5.598636666,5.255365527
AT2G45950,7.109817673,7.02807203,7.417267231,7.109817673,7.166923478,7.224212808,7.109817673,7.075745348,6.99962971
AT2G45960,7.901742752,7.911881314,7.743573172,7.735708473,7.898646447,8.08912381,7.706197798,7.713526265,7.800186774
AT2G45970,3.320051103,3.320051103,3.434194453,3.17524156,3.41637993,3.320051103,2.996433062,3.320051103,3.338651383
AT2G45980,6.762310149,6.62439732,6.734698344,6.737872203,6.791961216,6.633680295,6.676704593,6.558053095,6.658074689
AT2G45990,7.064939068,7.039667039,7.036007275,7.061821256,7.232935736,6.958134382,6.985798093,6.997253494,6.830736374
AT2G46000,5.058333668,4.755269604,4.879240132,4.925828809,5.080109997,5.078280792,4.568081895,4.80487916,4.925828809
AT2G46020,6.29642824,6.361086721,6.250492476,6.532006004,6.233712233,6.26264574,6.466782715,6.448078437,6.531389263
AT2G46030,5.13733936,5.17899298,5.133350481,5.348817616,5.17899298,5.028258252,5.279054967,5.17899298,5.17899298
AT2G46040,3.481362549,3.603518567,3.479882437,3.714898146,3.60796661,3.720177132,3.531081372,3.270158097,3.158751875
AT2G46060,4.126192436,4.0378289,4.018269735,4.0378289,3.934948892,4.126470762,4.0378289,4.176047205,4.353241953
AT2G46070,2.88097017,3.104748537,3.095478984,2.88097017,2.88097017,2.460518191,2.808600163,2.796131588,2.88097017
AT2G46080,4.985554692,4.956418573,5.175385324,4.993598299,4.869211043,4.650133297,4.993598299,4.993598299,5.056645008
AT2G46090,5.251825104,5.48926109,4.932198404,5.225961521,5.225961521,5.183356835,5.273731487,5.093295449,5.218477034
AT2G46100,4.895186012,4.8567218,4.949597183,4.641978666,4.8567218,5.160278881,4.768923765,4.916672305,4.978549627
AT2G46110,4.281774634,4.103496257,4.316357995,4.083841828,4.402928858,4.372091825,4.136679857,4.380893284,4.570084112
AT2G46140,7.857419296,7.454796364,7.508038351,7.823295916,7.86828223,8.100601887,7.6399346,7.600750299,7.602785547
AT2G46150,2.893524675,2.890106736,2.890106736,2.723146167,2.794207134,2.770668952,2.770668952,2.639685189,2.582596144
AT2G46170,6.773282509,6.603641764,6.520103038,6.455450029,6.593298976,6.628731178,6.437317971,6.462328374,6.578194896
AT2G46180,5.641770715,5.588097861,5.891676471,5.870526732,5.61772772,5.804816013,5.902715254,5.804816013,5.880271998
AT2G46200,2.797223455,2.819798546,2.862238467,2.95546214,2.953589666,2.819798546,2.972817175,2.611738587,2.659041227
AT2G46210,3.233012629,3.158790331,3.146124521,3.438457464,3.375822942,3.159052828,3.288051036,3.233012629,3.557636048
AT2G46220,4.865973591,5.515765062,5.218357927,4.761054481,4.804257676,4.684697966,4.784787061,4.999504651,4.987022379
AT2G46225,5.443773181,5.714287806,5.740707288,5.863495382,5.714287806,5.828286224,5.76841614,5.64915166,5.714287806
AT2G46230,8.440389372,8.267574194,8.263956213,8.312132611,8.377655023,8.280727795,8.104461198,8.150648905,8.246891189
AT2G46240,2.971012133,3.402285205,3.402285205,3.44554597,3.402285205,3.306885848,3.663461061,3.580450864,3.386645589
AT2G46260,5.562787105,5.57416152,5.790406633,5.438599995,5.664343103,5.57416152,5.57416152,5.557189782,5.651351188
AT2G46270,3.010009048,3.034198891,2.945158985,3.130200558,3.159677972,3.065173613,3.112744052,3.078783175,3.200651471
AT2G46280,8.576500986,8.4711814,8.254864028,8.54961884,8.416438384,8.602947588,8.480140688,8.412270534,8.516866055
AT2G46300,2.143175518,2.11893196,2.160735424,2.207027678,2.207027678,2.246439363,2.338173921,2.207027678,2.339769911
AT2G46310,2.721278991,2.946238582,2.946238582,2.939343611,2.946238582,3.098695081,2.946238582,3.112362649,3.211082826
AT2G46330,10.68409204,10.6917057,10.70237606,10.79021661,10.46286594,10.74815191,10.70237606,10.7211678,10.58764008
AT2G46340,4.734013534,4.734013534,4.695349613,4.499526903,4.679666309,4.855128586,4.799074408,4.663726353,4.734013534
AT2G46370,6.296557364,6.071611905,6.36082778,6.211349778,6.060321116,6.465338281,6.318684678,6.35327195,6.455212421
AT2G46380,3.090129137,3.216801518,2.945158985,3.175804319,2.986036144,3.036340728,3.160520634,3.080540503,2.925522674
AT2G46390,8.985763312,8.799106672,9.044428673,8.96676035,8.968667151,8.905315048,8.883886808,8.930626902,8.612812054
AT2G46410,5.003017339,4.254631381,4.857830651,5.299504536,5.170006345,5.398233454,4.361723915,4.627570283,4.656317959
AT2G46420,4.920421731,5.002440707,4.805060796,5.058817594,4.851069007,4.723173552,4.222699018,4.432219303,4.805060796
AT2G46450,1.789808369,1.935526361,1.922061724,1.817636802,1.958470173,2.024114948,1.922061724,1.79988897,1.981693665
AT2G46470,5.888766353,6.095801943,6.262192135,6.121736043,6.252227014,6.199484366,5.942122153,6.089807758,5.885695141
AT2G46490,7.396438554,7.141060889,7.42755973,7.517253294,7.621551016,7.487495116,7.377580679,7.277966265,7.344244742
AT2G46500,5.229373491,5.158916367,5.180435156,5.333609938,5.117239379,5.541275267,5.280237085,5.229373491,5.226118925
AT2G46505,7.90091671,7.445858193,7.747230966,7.321741549,7.670449295,7.659441824,7.653890379,7.70782984,7.654084579
AT2G46510,3.031928339,3.051572322,2.728517758,3.221696514,2.651036913,2.743086959,3.006609601,3.235382274,2.919073
AT2G46520,4.26803285,4.527299519,4.439231915,4.425443368,4.514895506,4.666779087,4.905876913,4.589807963,4.673349733
AT2G46530,2.079208886,2.479856009,2.309102586,2.1039325,2.510823445,2.235298893,2.41872815,2.301695241,2.345425495
AT2G46540,9.956898976,9.746091238,9.785036948,9.809241449,9.752036107,9.898428915,9.680561419,9.747035786,9.620100424
AT2G46550,4.036514626,3.998273377,3.916680348,3.941584526,4.089506794,3.941584526,3.645786492,3.835632683,3.941584526
AT2G46560,5.197169401,5.414519119,5.270934706,5.21137078,5.199608372,5.077757275,5.432461791,5.452013444,5.433760213
AT2G46570,2.702569434,2.90681582,2.754250557,3.117207568,2.972615056,3.011212923,3.400669706,2.98694173,3.06277346
AT2G46580,5.994782145,5.899855348,6.034802301,6.054195237,6.174680127,5.671616267,5.821352554,5.994782145,5.994782145
AT2G46590,4.974236212,5.489835477,5.516587524,5.240136842,5.292133227,4.796034655,5.885123697,5.594432037,5.645099475
AT2G46600,9.006602853,9.024711239,9.29303418,8.947383166,9.09395898,8.867636109,9.326739939,9.251407141,9.2141789
AT2G46610,4.139195901,4.358043699,4.445645737,4.502472866,4.374005538,4.441185875,4.606493224,4.453604211,4.443141894
AT2G46620,4.132148021,3.949333962,3.957164367,4.141341209,4.094657953,3.722670913,4.131041636,4.189982589,4.039481716
AT2G46630,6.510271426,7.050684754,6.79660037,6.797032891,6.43312892,6.268096586,7.422077678,7.188415301,7.000885567
AT2G46650,9.055049715,9.193848555,9.193848555,8.665687647,9.147849169,8.925952823,9.492818354,9.439964496,9.402091562
AT2G46680,5.170419601,5.105116805,5.31808115,4.749181528,5.024363384,4.505688532,5.415961619,5.383194429,5.170419601
AT2G46690,9.124562678,9.018243967,9.39423497,8.887314003,9.203261906,8.774824028,9.420164849,9.471689622,9.339633896
AT2G46700,5.753122889,5.641133782,5.628825412,5.633190109,5.594787686,5.633190109,5.630372998,5.692386821,5.614802797
AT2G46710,3.755519522,3.730256959,3.848426136,3.983728713,4.05142508,3.768977178,4.067934177,4.004856299,4.001054764
AT2G46735,2.380743322,2.663490871,2.844343664,2.52130809,2.721278991,2.584908126,2.519329088,2.546976085,2.678204941
AT2G46740,4.429058212,3.755393839,3.853749866,4.029908479,3.890804286,4.206035904,3.679161492,3.643398667,3.683435663
AT2G46750,3.649107137,3.583196533,4.241104728,3.779763462,3.912356391,4.25675209,3.713423228,3.705309976,3.845620766
AT2G46760,2.834025915,2.834025915,2.689894217,2.654119088,2.834025915,2.549224998,3.023961828,3.32159869,3.238716735
