Sample.Name,Atha_Col-0_Root_Zone-I_Rep1_Array,Atha_Col-0_Root_Zone-I_Rep2_Array,Atha_Col-0_Root_Zone-I_Rep3_Array,Atha_Col-0_Root_Zone-II_Rep1_Array,Atha_Col-0_Root_Zone-II_Rep2_Array,Atha_Col-0_Root_Zone-II_Rep3_Array
AT1G05530,4.90894538,4.734367689,4.683674912,3.280331169,3.794593727,4.255042553
AT1G05560,5.675039348,5.186663265,4.167100903,4.750713689,4.608555427,4.717826035
AT1G05570,4.658519128,4.285199711,4.420306499,6.415032171,5.961774717,4.518851136
AT1G05575,1.915677877,2.0559449,1.724594972,1.949341967,1.982192259,2.045484058
AT1G05577,1.790512866,1.908235038,1.610167281,1.987328012,1.908800752,1.702757519
AT1G05590,6.462711058,5.832519671,6.03812102,4.220293726,4.627302846,5.28542029
AT1G05600,4.678494781,4.560894669,5.070384223,3.840043036,3.048626669,3.159157112
AT1G05610,1.711926119,1.838411595,2.021747671,2.083637362,2.003635705,2.049397045
AT1G05620,7.311773107,6.856812331,6.785994805,6.529749304,6.469428479,6.915650903
AT1G05630,3.880178191,4.175930511,3.627502416,4.890535804,4.725946291,5.375316617
AT1G05650,5.625659101,4.591566479,5.321150633,5.349894517,6.034428178,7.454841468
AT1G05670,3.350782717,3.305828577,3.069668067,2.60457751,2.590447152,2.395421318
AT1G05680,5.931834389,5.6468375,5.069735275,3.820740161,4.53477936,5.007611752
AT1G05710,3.297884382,3.754567526,3.264330955,5.979396256,4.802972947,4.710091104
AT1G05720,8.173762574,7.771110713,7.829992251,7.06424145,7.285731462,7.391406206
AT1G05750,2.254881416,2.606850703,2.776850831,2.183860958,2.383222792,2.065903624
AT1G05760,2.739255232,2.556952172,2.66684228,2.791497984,4.375532624,2.561780566
AT1G05770,1.935449956,1.893617209,2.20604707,1.903062217,1.835089483,1.809448494
AT1G05790,4.415774653,4.442478748,4.245677818,6.094172189,5.83415707,5.709603437
AT1G05805,6.579464835,6.846885784,6.458403098,5.699263609,5.653816822,6.23112793
AT1G05810,4.261026466,3.935728607,3.941421885,7.278362914,7.111497089,6.88939408
AT1G05830,4.460748251,3.972200635,4.50243118,3.151235188,3.392820645,3.328543334
AT1G05840,3.166373582,3.017553177,3.507082706,3.33273609,3.221145928,2.866642679
AT1G05850,8.350354133,7.887619209,7.966066525,9.822765306,9.792300186,10.10167394
AT1G05860,3.056232101,3.760889053,3.791244545,3.31428931,3.069549237,2.932334022
AT1G05890,6.313251118,5.810214428,6.020190845,6.271904323,6.117233394,5.810104987
AT1G05900,2.45113093,2.496244828,2.450180636,2.485131055,2.534969952,2.762168885
AT1G05910,5.894403048,6.564788168,6.46277992,5.249969574,5.109071076,4.765719148
AT1G05940,4.00600076,4.06045365,4.015146594,4.952333825,4.899350978,4.343454574
AT1G05950,4.390795995,4.605745079,4.237628574,3.604784406,3.600805989,3.127057656
AT1G05960,6.111410311,5.756376401,5.919012663,7.328486304,7.399114744,7.593603815
AT1G05990,3.181882868,3.379548399,3.326831838,5.212014155,4.201824782,5.158724899
AT1G06000,8.589383931,7.891866414,8.293258579,8.745834126,8.30892934,8.281913273
AT1G06010,7.344010483,6.690030893,6.746505687,6.425047804,5.677065239,5.671136066
AT1G06040,7.778455989,7.781157717,7.693064208,8.312716246,8.221347549,8.052584839
AT1G06050,3.58047975,3.468108971,3.398804105,5.08585518,4.595801093,4.75828851
AT1G06060,6.208862053,5.562736562,5.635553288,6.324391076,5.82026497,6.209478213
AT1G06070,7.241597817,7.762579543,7.440643692,6.543871664,6.364893136,7.004952819
AT1G06090,4.587421048,4.437919183,4.436836235,7.034970198,6.766273094,7.098273037
AT1G06110,4.618375839,4.369573645,4.395321961,5.556399391,5.302746712,5.545288685
AT1G06130,5.719770008,5.374005302,5.291577986,4.368253258,4.63641959,4.260721633
AT1G06140,2.13994807,2.200968363,2.036791177,2.199933232,1.965587787,1.851298225
AT1G06170,1.607646086,1.779597367,1.78241809,1.701549206,1.735617113,1.640505962
AT1G06180,6.95312408,6.591334528,6.74750601,4.041946466,4.32653812,5.481010493
AT1G06190,6.32453854,6.678787339,6.441123195,4.689684198,4.554220667,4.664378607
AT1G06200,6.96092561,6.779535936,6.851771751,5.6434433,5.360575202,5.533738253
AT1G06210,7.094451294,7.173413544,7.253852685,5.679865218,6.464282764,5.421067905
AT1G06230,6.862652822,6.868428464,6.939184166,6.368446339,6.066509201,6.264142618
AT1G06240,4.126428711,4.831875028,4.619520587,2.966117799,2.952991133,3.207940446
AT1G06250,2.049988907,2.064718928,2.273134624,1.596918908,1.797987417,1.534189781
AT1G06270,5.636767449,6.092775046,5.526161576,4.195503627,4.314699836,4.326347673
AT1G06310,2.83683718,3.172873987,3.699976451,1.518784912,1.988026789,2.113974811
AT1G06320,2.925456442,3.749627707,4.050427949,1.469515315,2.128960741,2.899970465
AT1G06380,6.27915682,6.678486642,6.254173296,3.268654592,3.633318576,3.764711195
AT1G06390,6.357005267,6.342373271,6.253273865,5.128413931,5.557809371,5.169243819
AT1G06400,7.327021955,6.242920476,6.390964782,8.688703975,8.524662255,8.387038709
AT1G06410,7.595978679,7.41944988,7.390674511,8.106377725,7.965520427,8.130613928
AT1G06420,5.636744417,5.278051232,5.153439741,2.425363608,2.463823195,1.880672705
AT1G06430,3.49736653,3.078771611,2.670733326,4.673234754,4.631961939,3.603458993
AT1G06440,3.379650428,3.658333612,4.202207957,2.725167957,2.280502396,2.518461605
AT1G06450,2.583896607,3.450986294,2.275793241,2.322314749,2.338786108,2.22879096
AT1G06460,2.206797022,2.499388244,2.73480783,2.094851557,2.454541365,2.025047939
AT1G06470,5.466475734,5.708329438,5.65758167,4.969705493,5.5554215,5.101514622
AT1G06490,2.105105709,2.186494105,2.195623875,2.487823513,3.185399764,2.886323734
AT1G06510,3.118672628,3.433190817,2.811939307,2.516508143,2.282922422,2.228688515
AT1G06530,9.012109808,9.126340723,9.099408453,8.46320053,8.315167251,8.167744361
AT1G06540,3.346303765,3.32004263,3.405306967,3.594096632,3.082773361,3.39435224
AT1G06550,7.05218711,6.656338153,6.521509374,8.049176773,7.826632634,7.650012949
AT1G06560,6.254173296,6.518106252,6.376086668,4.379113768,3.863141609,4.011084201
AT1G06570,5.133050973,5.251982653,5.108074715,5.949514575,6.237409773,6.32560103
AT1G06580,3.281239615,2.649710201,2.657958484,1.60851045,2.688672418,1.851789966
AT1G06590,3.229388829,2.710677135,3.275413201,1.898601961,2.12028479,2.169143085
AT1G06620,5.405073045,4.931217983,5.378767021,4.738410711,4.556508524,4.701430606
AT1G06630,3.357034033,3.24523261,3.331902345,2.302921948,2.073544782,2.223338386
AT1G06640,7.172096826,7.093141685,7.123408658,8.486668005,7.822918515,7.705762488
AT1G06650,1.78814592,1.884322593,1.77551393,2.764260755,1.697751575,2.255932062
AT1G06670,7.810334292,8.259236771,8.125394885,5.976367754,6.085627059,6.144931307
AT1G06680,3.639184746,3.459159112,3.294377238,5.698603221,4.710426425,3.827023448
AT1G06690,5.162863672,5.163742468,5.374621185,6.273098143,5.769749277,5.520675871
AT1G06700,7.406768593,7.121386221,6.952655635,8.092723888,8.113804537,8.467347726
AT1G06710,2.389160508,2.924311949,2.47407905,2.098841954,2.180768753,1.939783125
AT1G06720,7.131341267,7.326332352,7.464004057,4.954025849,5.230604071,4.694142793
AT1G06730,3.651254044,4.010691193,3.989217869,3.467532402,3.222739878,3.097368952
AT1G06760,8.662641505,8.711654442,8.807802078,8.570398985,8.429496691,8.213422769
AT1G06770,3.647797065,3.244958322,3.327807779,2.469263029,2.759815212,2.591228979
AT1G06780,7.44593647,7.498875895,7.516255091,7.624150065,7.498564114,7.941017324
AT1G06790,6.276370607,6.552193819,6.284102042,4.501079092,4.272016281,4.552612509
AT1G06800,3.335157489,4.27152453,3.486971874,4.18446289,3.786253863,3.956889683
AT1G06820,5.265318677,5.052730173,5.336398044,5.116928828,4.855384665,4.962593155
AT1G06840,3.943145966,3.929759505,4.108533062,6.653663995,6.994312731,7.20519639
AT1G06850,5.322427876,5.578918605,5.528241268,5.61806709,5.997499569,5.996602563
AT1G06870,6.561125654,6.160680868,6.387552159,7.462770783,7.168673193,7.228082682
AT1G06890,7.303880212,7.486873096,7.587417893,6.364156044,6.963432544,7.47542569
AT1G06900,6.932443743,7.159472761,7.140367765,5.421963848,5.776961379,5.859182994
AT1G06930,6.376599067,5.736725446,6.280890182,1.72488769,2.394953148,3.729392302
AT1G06950,7.23971223,8.092568332,7.821589881,6.200965308,6.709738789,7.002791371
AT1G06960,4.982198956,5.459816298,5.05433602,3.74131241,3.659595274,3.994218461
AT1G06980,3.844319612,4.25686433,4.382576139,3.298238693,4.510975656,4.679337267
AT1G07000,2.669092661,2.131462273,2.492396866,5.187634841,4.476590926,5.022934599
AT1G07010,2.912690915,3.06141779,2.626827152,2.829390597,2.905912888,3.457757
AT1G07020,6.194303991,6.608828756,6.315311192,5.296917954,5.300213662,5.609148357
AT1G07030,6.219981375,6.494431281,6.305270466,6.181417732,5.72691484,5.925914068
AT1G07040,6.115688574,6.004662894,5.97376665,6.208042391,5.780597501,5.602079355
AT1G07060,1.980903612,1.902377327,1.770227194,1.739571888,2.170300762,1.925925374
AT1G07070,8.960581544,9.283844412,9.134131903,6.168353133,6.559329756,7.136282451
AT1G07080,6.929828488,6.742764551,6.816898546,7.022882687,6.935609234,6.932614021
AT1G07090,2.546339866,2.539599567,2.365464176,3.886852586,3.91758762,2.894947744
AT1G07110,7.273262884,7.276050431,6.99807501,7.055359948,6.701639775,6.644544124
AT1G07128,4.705940246,5.36652415,5.099985535,5.311139964,5.339017181,5.63601769
AT1G07130,5.094092921,5.699148539,5.25095158,5.884251472,5.67061944,6.024835556
AT1G07140,10.29642652,10.2096665,10.24878306,9.724788747,9.823684572,9.938228217
AT1G07150,3.862212755,3.898360914,4.097131637,4.92892228,4.496736742,4.786537213
AT1G07160,2.078123038,2.24514345,2.478025351,3.340107594,2.972111241,2.862961088
AT1G07170,6.727644649,6.560292205,7.066661086,4.693530496,5.227352823,4.792414291
AT1G07210,6.872742661,6.725367367,6.848285346,4.601908551,4.367593135,4.30070143
AT1G07220,2.960180413,3.03431661,3.146378015,2.704652199,2.517204416,3.223840284
AT1G07230,2.638013803,2.691855775,2.444175314,2.661861175,2.636045033,2.368060547
AT1G07240,3.437664342,4.172278976,3.641461018,5.389953062,4.72709843,4.928363765
AT1G07250,6.122613466,5.812833698,6.286966894,6.767695444,6.640290191,6.592422471
AT1G07260,4.845503169,4.506661393,4.142753906,5.173007869,5.66893615,5.250789771
AT1G07270,2.647765691,3.748058797,3.256962905,1.535907791,1.617834591,2.266692317
AT1G07280,4.89376983,4.769898519,4.989122761,3.289031786,3.168099299,3.09673589
AT1G07290,3.032024929,3.181773631,3.765054016,2.595556244,2.442531376,2.804305944
AT1G07300,3.074690975,3.404922486,3.248759043,4.663671125,5.179291189,5.007315962
AT1G07310,3.585745687,3.297270557,3.015168207,4.494419897,4.321350272,4.562709834
AT1G07320,5.448341643,5.486870598,5.479933383,5.36836539,5.138539156,4.60084015
AT1G07350,5.927819544,5.901368974,5.439752521,6.103722488,6.335790835,6.035561064
AT1G07360,7.305391837,7.714343091,7.716851147,6.494858877,6.909928819,6.795494951
AT1G07370,8.269333316,8.186344065,8.281527033,6.523766903,6.562180089,6.236104846
AT1G07380,5.011094551,4.446971408,4.814601845,6.028258811,5.7664606,5.679286377
AT1G07390,2.163335035,2.303969957,2.409373011,1.75489054,1.663419855,1.519707332
AT1G07410,5.87610018,5.780471356,5.597316486,4.690647681,5.466401591,5.563658567
AT1G07420,4.646785542,4.635192676,4.815373311,5.138394888,5.444101328,5.263273304
AT1G07470,8.107669117,8.005537022,7.90133163,8.180379057,8.015406444,7.8517613
AT1G07485,3.209055512,3.62596195,3.483889415,1.460629866,2.269821695,2.07681767
AT1G07510,7.49308837,7.364732224,7.201880401,7.453624228,7.619980626,7.13374213
AT1G07520,4.082386705,3.611753347,3.900989257,4.540099907,4.898683374,4.879682743
AT1G07530,4.14457759,4.02543329,4.011893604,4.210051452,3.885720309,4.132465709
AT1G07560,1.661909703,1.984411342,1.778590621,3.601596611,2.849224001,3.507061569
AT1G07570,5.12151658,4.690148394,4.80976143,5.434671977,6.217774531,6.276506634
AT1G07590,7.814133698,7.894433242,8.1632024,12.20769482,11.66678488,11.46596828
AT1G07610,6.568028098,7.884041652,8.096849285,11.8382315,11.31943489,10.91873488
AT1G07615,5.479310638,5.477759023,5.239790543,4.886565817,4.644793449,4.473104911
AT1G07630,2.726126629,2.282930849,2.818847913,4.746559688,3.786506725,3.723697295
AT1G07640,4.62085756,4.632175237,4.509568774,5.317359317,5.866159639,5.966259408
AT1G07650,3.910409193,2.949201279,2.960295048,5.470338196,5.148679807,5.176949559
AT1G07670,8.540342096,8.627804516,8.400040304,6.992345906,7.759961876,7.769412166
AT1G07700,3.078447831,2.678137681,3.407510542,3.254376649,3.693827058,3.061449707
AT1G07705,6.358351272,6.889752918,6.431198934,5.574529166,4.047683256,4.793021331
AT1G07730,3.351330825,3.74576711,3.518608212,7.954124445,7.686197364,7.581003471
AT1G07740,2.798446437,3.855083216,3.085903384,2.360913665,2.110560536,2.071408974
AT1G07745,2.346840252,2.787917668,2.800026365,1.935983031,1.939282735,1.87054339
AT1G07750,6.891545802,5.323616452,5.281808881,8.339360466,7.854021402,7.827944249
AT1G07770,11.76134937,11.54203056,11.46787171,10.69705453,10.40832118,10.57449554
AT1G07790,7.055035606,7.430086934,7.435161316,4.320929688,4.457468694,4.753375417
AT1G07795,3.610582514,3.367099892,3.750997991,4.723078685,4.899824681,5.583491963
AT1G07820,9.288114551,9.486197414,9.556175062,6.948534116,7.151407535,7.246839075
AT1G07830,7.192393899,7.306195679,7.331944612,5.190485345,4.485076774,4.91372624
AT1G07840,6.391545356,7.000802502,6.735170116,4.877706834,4.918683146,4.940298017
AT1G07870,2.838218686,2.727487843,2.685960521,5.670171857,5.167117094,4.727740341
AT1G07910,4.147725345,4.040503892,4.688468729,3.265417136,2.262992921,3.884861882
AT1G07920,11.91033604,11.97607098,12.01856262,11.37149338,11.43921471,11.56378003
AT1G07950,6.457114206,6.212340009,6.427597363,4.196387972,3.404032193,4.642587886
AT1G07960,6.625349375,6.170422329,6.243315408,5.02003573,5.140571029,4.779441199
AT1G07970,4.832564118,5.62415586,5.164426635,3.807264122,3.457256953,3.498669549
AT1G07980,6.846698945,6.675817579,7.02381053,6.428194965,6.59816001,5.872737606
AT1G07990,5.010919658,4.912832764,4.487453469,5.613507369,4.892376696,5.105494864
AT1G08000,5.917808664,6.079367983,5.989738563,3.909670736,4.086077534,5.287117921
AT1G08030,5.975236767,6.298309906,6.14288451,5.442508507,4.74210116,4.974855215
AT1G08040,4.957731201,5.291421935,4.85683479,5.471485512,5.900594552,5.289476249
AT1G08050,2.60300735,2.837935539,3.273204377,5.123541263,4.657450968,4.158437193
AT1G08060,4.847085933,4.416313495,4.365285233,4.672779737,4.620545057,4.506312512
AT1G08070,1.60851045,2.306531294,1.910436331,1.632797089,1.665397207,2.046742957
AT1G08110,6.419612709,6.18370067,6.792993679,5.659995538,5.350006685,5.273056312
AT1G08130,5.996047998,6.270742958,6.231526458,5.062918978,5.254006637,5.106162528
AT1G08180,3.51588736,3.067648016,2.755656933,3.544248365,3.815115383,3.769711596
AT1G08190,5.800314657,4.828011635,5.54295643,6.812742846,6.918895413,7.331914448
AT1G08210,3.207806443,3.388202374,2.953570353,2.538185998,2.331969763,2.66315925
AT1G08220,5.322800225,5.56258601,6.01588652,3.896158855,3.798452273,3.279196017
AT1G08230,2.055917674,1.630579332,1.545996586,2.264719612,3.419599199,2.112711566
AT1G08250,4.592598282,4.770102308,4.386113411,5.527625146,5.672751088,5.477134805
AT1G08260,5.816056572,5.806200896,5.89428369,5.280427395,5.153136089,5.015422811
AT1G08270,5.262622072,4.275683811,4.989158235,3.923677291,4.363840163,4.201115519
AT1G08280,6.137704538,6.076093111,5.996398293,5.885232289,5.801791173,5.85585405
AT1G08310,1.934818206,2.013707948,2.026760045,1.899592905,1.93476203,1.619518747
AT1G08315,4.405734277,4.221795204,3.98954659,5.713901849,5.801233924,6.230445604
AT1G08320,2.609410604,2.402132819,2.492846204,6.866492239,6.189747756,5.777731551
AT1G08340,2.477029457,1.235724317,2.53670865,8.300755144,7.379736196,7.09973312
AT1G08350,4.293447034,4.599497958,4.628910354,3.223540694,4.398074317,3.83667462
AT1G08360,10.72939502,10.60211555,10.75375217,9.16934414,9.151681499,9.43194929
AT1G08370,7.693899893,7.77580803,7.792477693,7.640443358,7.913105704,7.821373608
AT1G08380,1.914385044,2.324329302,1.739778029,4.51648726,4.068804899,3.253434456
AT1G08390,4.19529973,4.353308156,4.098071899,2.736342015,2.844537923,3.316065631
AT1G08410,6.476025979,7.203753662,6.507664334,4.276884996,5.348903911,4.168329788
AT1G08430,5.975866894,5.33932171,4.317288546,8.027565599,7.295583723,6.370686377
AT1G08450,7.225320738,7.071933412,6.919813624,6.5017141,6.403081925,5.981742182
AT1G08460,5.437219081,5.36569209,5.402407605,5.369399731,5.345736555,5.509653732
AT1G08470,7.001208143,6.847754147,6.903156884,6.366117246,6.203877218,6.434473044
AT1G08480,8.372466294,8.223017506,8.310629785,7.954423631,7.982435057,8.364953172
AT1G08490,4.23466776,4.537376867,4.099655171,4.632129305,4.763862963,4.188419173
AT1G08500,6.434846205,6.536256089,5.700903755,6.404368023,7.615330632,8.043907839
AT1G08510,6.499151662,6.346992216,6.226907853,6.774169482,7.014971224,7.658486215
AT1G08520,5.176445176,5.050017036,4.665265883,5.493194169,5.298852931,5.11943673
AT1G08540,4.041478548,4.481274867,4.58078748,5.175975139,4.315812395,4.766057483
AT1G08550,3.510633144,2.83703232,3.237529706,3.451132649,3.992913547,3.47317508
AT1G08560,7.323776187,8.184095186,7.774082779,5.020044335,1.400404166,1.571021104
AT1G08570,5.184424726,4.662064354,4.84929961,5.62803673,5.462347639,5.698568485
AT1G08580,8.80738385,9.425505599,8.844697879,7.160052617,7.246814249,7.061190041
AT1G08590,6.746002326,6.420162363,5.85476335,6.754279406,7.469311754,7.993172988
AT1G08600,6.962700388,7.215902489,7.127183432,6.295473307,6.612938312,6.311792823
AT1G08610,3.793115381,3.369722513,3.283379564,2.270523878,2.886757002,2.416226782
AT1G08620,5.005957227,5.304763785,5.359591167,5.378324734,5.724714893,5.012595853
AT1G08640,3.374086867,3.879621742,4.292869266,3.381678997,2.937652695,2.42881432
AT1G08650,3.062884483,3.373337589,2.739722731,3.530715923,3.470655061,3.357234274
AT1G08660,6.318639958,5.983616844,6.099908471,4.496354194,4.910694377,4.918751102
AT1G08670,1.756815584,1.843770053,2.538401393,7.329758644,6.69762874,6.233244723
AT1G08680,4.714344923,4.894831245,4.656180509,5.960477062,6.004558772,5.593045642
AT1G08700,6.535575809,6.359014061,6.71304629,6.129105298,6.243007913,6.404270416
AT1G08710,3.839271823,4.338298515,3.633348825,2.820731938,3.278825289,3.157929819
AT1G08720,5.479933383,5.477287826,5.641841097,6.1598226,6.034603226,5.644274756
AT1G08730,3.44149905,3.566754075,3.256058101,2.980513376,2.856720368,3.017810732
AT1G08750,5.775486727,5.601789115,5.469620453,4.013982915,4.74029753,5.4534286
AT1G08770,4.002173862,4.115521365,4.322975299,4.332424009,4.795223118,4.166804929
AT1G08780,9.374124285,9.269781215,9.001385831,6.991612664,7.309341852,7.110757101
