Sample.Name,Atha_Ler.0_sShoots_FLT_Rep1,Atha_Ler.0_sShoots_FLT_Rep2,Atha_Ler.0_sShoots_FLT_Rep3,Atha_Ler.0_sShoots_GC_Rep1,Atha_Ler.0_sShoots_GC_Rep2,Atha_Ler.0_sShoots_GC_Rep3
AT3G47810,6.422106503,6.027960846,6.350246417,6.652658091,7.342295631,6.105402049
AT3G47833,4.946064752,4.88074174,4.987303367,4.509353455,4.64312024,4.227522699
AT3G47836,6.106135009,6.204931999,5.881021425,6.412881883,6.042174039,5.725338372
AT3G47840,2.473369903,2.425517048,2.046763034,2.23460959,2.136151168,1.840389304
AT3G47850,3.013265404,2.607757541,2.468776084,2.45482716,2.525397322,3.271482194
AT3G47860,3.881107006,4.263849142,3.201088503,3.4870128,2.667805841,2.701447999
AT3G47890,3.60651161,3.38753961,3.790035208,3.406923374,3.359456015,4.031946455
AT3G47910,2.211486971,1.582738065,1.745096671,1.522235839,1.306325464,2.240454185
AT3G47930,5.288708408,5.257541787,5.253854763,4.841791784,4.130822804,5.30457132
AT3G47940,2.689244086,2.46223192,2.444185324,2.885713643,2.070932729,2.607485864
AT3G47950,2.011746902,2.028632256,1.853450305,2.444741978,2.029142005,2.641464681
AT3G47960,2.298551702,2.506278324,2.297683094,2.41166785,2.469168607,2.72061377
AT3G47980,1.135377361,1.523916038,1.372687191,1.43331819,1.210175489,1.511670516
AT3G47990,5.437166909,5.385076027,5.677597436,4.639278945,4.897235955,6.109139605
AT3G48000,8.501003831,8.267881201,8.596674542,9.325021409,8.842766027,9.410826844
AT3G48010,1.136138997,1.025239024,1.326851022,1.197440059,1.667551111,0.866399106
AT3G48020,4.404514812,4.741115769,4.497027781,6.957054818,5.629372868,6.153835329
AT3G48030,1.769993759,1.682081533,2.147229921,2.608866008,2.072780814,2.469000566
AT3G48040,2.38780203,2.813881967,2.69749795,2.371630546,1.938688347,2.367278639
AT3G48060,3.306146736,3.416062525,3.132625371,3.299588045,2.815311021,3.289475912
AT3G48070,2.311296436,2.48505081,2.088649013,2.191536396,2.35865998,3.169965209
AT3G48090,3.852325571,4.186903782,3.183001284,4.826347453,3.823042087,3.247337103
AT3G48100,6.283371828,6.095504218,6.499604574,6.878263178,6.019547553,5.206401443
AT3G48110,2.527416418,2.148479939,2.662006726,2.030007223,3.18590759,3.161341137
AT3G48120,5.779675145,4.94135834,5.507882675,5.040934637,6.038013842,7.04098157
AT3G48140,10.11439691,10.4051253,9.95826482,9.677250525,9.622293684,9.040384031
AT3G48150,4.244597396,4.473098647,4.322576286,4.006933386,3.732250549,4.18387101
AT3G48170,6.691239562,6.317139105,6.166565228,6.594977329,6.334088748,6.456992332
AT3G48185,3.884222149,3.422253886,3.605915142,2.818209086,2.434950943,2.349362892
AT3G48190,2.882888072,2.739461189,2.706779482,2.627778589,4.002226185,4.515244133
AT3G48210,4.619820009,4.869855545,4.786595579,4.798451535,4.607998378,4.71257228
AT3G48250,1.988475934,1.894107003,1.847551961,2.149386464,2.195646632,2.083107441
AT3G48350,2.35511631,2.47469349,2.066636165,2.094283796,2.549777742,2.692497211
AT3G48360,5.648729416,5.38382852,6.174453565,5.97559116,5.49621783,5.249386258
AT3G48410,1.166829575,1.538373237,1.257759148,1.181767554,1.169181769,1.381706792
AT3G48420,1.523509166,1.644342681,1.621615077,1.691503299,1.855521285,1.292360926
AT3G48425,2.427156284,1.715634212,1.967318673,1.87809189,1.840854618,1.780419317
AT3G48440,1.748787616,1.745799885,2.029142005,1.375847655,1.451040791,1.584698482
AT3G48460,1.706717037,1.503720444,1.399762063,1.478639039,1.517627358,1.3324063
AT3G48480,1.41391237,1.476559968,1.26966678,1.451235141,1.245929365,1.032915234
AT3G48490,1.324713014,1.3567533,2.004380046,1.818935148,1.243504548,1.554222232
AT3G48500,4.89532224,5.318410825,5.423328083,4.741226578,5.729495419,5.693813307
AT3G48520,3.734599499,2.413965012,2.822807546,6.130185897,4.774231741,4.876487715
AT3G48530,8.309843556,8.048807309,8.116688514,8.878749488,8.615349069,8.252913653
AT3G48540,1.760480454,2.492518457,1.688245072,1.716310526,1.429876341,1.450608108
AT3G48550,7.028474174,6.931675674,6.990306967,5.283489661,5.996516134,5.208273243
AT3G48560,7.342198971,7.460544475,7.637608899,7.363914545,7.622404557,8.64847837
AT3G48570,4.772861006,4.954622986,4.572429241,4.993570003,4.298549246,4.454854942
AT3G48600,2.168236842,2.119644046,2.372200247,1.820542686,1.835350729,1.277988343
AT3G48610,1.743697568,2.163970005,1.706363805,1.731759177,1.617526095,1.445125412
AT3G48680,6.198055074,6.169835698,6.462150623,6.199066628,6.629912238,6.919488835
AT3G48690,6.703228025,6.957649546,6.830252814,7.722271581,7.087076675,7.131882479
AT3G48700,1.481175664,1.40256026,1.568922583,1.515624061,1.712835039,1.589262421
AT3G48710,2.83172097,1.912018233,2.66128936,1.978505625,2.451468536,2.119601128
AT3G48730,3.667550258,4.356669538,4.046097785,4.140601221,3.444310518,3.775637015
AT3G48740,6.185569462,5.474755404,5.383137165,6.797858958,5.396079495,5.619766585
AT3G48750,7.329444884,7.09062028,7.216213435,7.010692613,7.128480361,6.879205189
AT3G48760,6.930090641,6.599014063,6.571200126,6.690089484,6.650540681,6.215991248
AT3G48810,2.746737176,3.32417885,3.145397749,3.614120357,3.275420141,2.78371255
AT3G48860,6.189222211,6.246021343,6.594084153,6.591497125,6.307248207,7.092078588
AT3G48880,4.512447408,4.243373863,4.467675236,5.114882588,4.187118867,4.607341442
AT3G48890,3.572904076,3.347886074,3.22836685,3.673794315,3.837151282,3.787372219
AT3G48900,1.277182313,1.137060228,1.241999239,1.18057842,1.335582606,1.100958673
AT3G48920,2.88173915,3.342864885,2.641975082,1.937419691,1.749993954,1.959310548
AT3G48930,7.655860967,7.604405264,7.753901863,7.167316085,6.591613784,6.799531496
AT3G48940,1.774543528,1.872712756,2.114792835,2.393794018,2.358081466,1.538373237
AT3G48970,7.167221966,6.752603065,7.021100061,6.661638299,7.083401592,5.516098066
AT3G48990,8.815089844,8.647608269,8.940224967,9.151421785,9.007867568,8.928661179
AT3G49000,4.196102117,4.286401301,4.448598022,4.128539596,4.863965453,4.660205689
AT3G49010,8.178881541,8.305061415,8.305855381,7.793614328,7.37893765,7.260233693
AT3G49050,2.146983175,2.198676817,2.029708589,1.446563274,2.388650384,2.15589974
AT3G49060,3.021573076,2.681663604,2.618898918,2.391916904,2.383318637,2.365172309
AT3G49070,1.885137545,1.679040413,1.585177372,2.713493184,2.927079415,2.282128447
AT3G49080,4.786516938,4.393690888,4.51220951,4.484548651,3.370772341,4.61506687
AT3G49100,3.796601326,3.422622186,3.716916628,3.759280443,2.150781523,3.443026913
AT3G49120,8.808664634,8.742317793,8.178760185,8.516450957,8.488356341,7.753904324
AT3G49140,3.698459453,3.708269404,4.23255576,3.722910666,3.774858676,4.453107186
AT3G49160,1.389055164,1.464078734,1.577294064,1.444313899,0.99668909,2.035391713
AT3G49180,1.79993405,1.687587042,1.825371499,1.83394788,1.840854618,1.83394788
AT3G49190,1.449129067,1.573626514,1.346185062,1.624658158,1.444649645,1.704928151
AT3G49210,2.8351924,3.438235844,2.541522842,2.741718569,2.658016605,2.899275162
AT3G49220,7.930030973,8.185713684,7.916229028,5.271134299,5.964761808,5.253713761
AT3G49240,4.374364736,4.584293786,4.640834465,3.951287264,4.314198677,4.500116647
AT3G49250,2.597430281,1.854660398,1.923275662,1.562646611,1.521328817,1.793966339
AT3G49310,3.715700243,3.837136726,3.341095853,3.110093191,3.534518092,3.565528212
AT3G49320,1.939358203,1.472256113,1.483893519,2.031234319,2.360786147,1.988175976
AT3G49350,3.118539627,2.853584991,2.953404013,2.570850704,2.65355368,2.831950656
AT3G49360,5.573392672,5.319843952,5.238533466,6.264552696,6.282671106,5.042603179
AT3G49370,1.310753222,1.325157507,1.489123498,2.45482716,1.434194733,1.489809006
AT3G49380,1.995376654,2.143531667,2.311069286,2.508388887,2.480479733,2.056195523
AT3G49390,3.408255431,2.767715886,2.813906303,2.981499592,2.773408679,3.063648686
AT3G49400,1.352726472,1.54363393,1.342460215,1.888771212,1.648007078,1.273106724
AT3G49430,5.705039159,6.139588439,6.787851816,5.839227693,6.61946175,7.255214509
AT3G49470,5.996319811,6.007721686,6.13991378,5.618544967,5.637430214,5.711534234
AT3G49490,5.676262857,5.657851297,5.76073068,5.376027574,6.067793643,5.677132437
AT3G49500,3.656905917,3.706606078,2.944451079,2.45995243,2.898463399,2.508006849
AT3G49530,7.081576621,6.747418829,6.741147359,7.688965118,7.389186592,7.421290973
AT3G49560,4.16875287,4.233420383,4.013778986,4.022049108,3.664524589,5.322903844
AT3G49590,5.51792575,4.903906893,5.342976703,6.153515616,5.356195635,5.873780082
AT3G49600,3.839642981,3.966781784,3.508713306,3.332080614,3.365364049,3.941249862
AT3G49630,1.293798136,1.246179811,1.478419723,1.451794028,1.354203504,1.502658533
AT3G49640,1.791924265,1.895318947,1.551054384,1.307746836,1.901990179,1.904424725
AT3G49650,2.257033278,2.232200945,2.579837856,1.631975897,1.912916164,1.920344414
AT3G49660,1.262886099,2.021736482,1.504385439,1.198231555,1.276129016,1.471746496
AT3G49670,2.130849053,2.20326465,2.152713353,1.905120249,1.831930495,1.696817032
AT3G49680,4.203282509,4.44680794,4.018805879,3.635054899,3.523748752,3.442901636
AT3G49690,2.083968562,1.494468924,1.269263181,3.081185601,1.329735662,1.454447787
AT3G49710,3.14087044,2.805773565,2.726158037,2.45482716,2.544542175,2.53524636
AT3G49720,6.457850272,6.365518669,6.262499045,5.373343779,5.417590754,4.91561828
AT3G49725,1.414078895,1.418911782,1.962462326,1.495075682,1.773598183,1.494597
AT3G49740,1.247520219,1.352522202,1.334773013,1.45856143,1.849498912,1.148286815
AT3G49750,1.360907434,1.666288632,1.368640257,1.111617398,1.437079306,1.164143479
AT3G49760,1.032297742,1.190879213,1.109324418,1.459127411,1.339351131,1.120967814
AT3G49780,6.339770298,6.505888364,5.907350924,7.753117732,7.062556279,7.108528714
AT3G49790,6.088064203,5.830115475,6.195475526,7.441604617,6.932751819,7.168612069
AT3G49810,3.501648773,2.889077094,3.90620509,2.84779092,4.328843019,2.434387995
AT3G49820,1.145108269,1.085387497,1.166126325,1.151502898,1.466698609,1.056489209
AT3G49845,1.331536492,1.219261988,1.534127994,1.07413537,1.538373237,0.968922331
AT3G49850,1.914760787,2.168339127,2.212195246,1.957376273,2.34832739,1.8326299
AT3G49860,3.497190129,3.410095887,2.757962433,2.314327447,2.78455651,2.420357055
AT3G49880,2.180851557,2.267938693,2.193462465,2.042602357,2.052353425,2.295258505
AT3G49890,3.998422639,4.249264251,4.038043449,3.43477289,3.350616872,3.626546171
AT3G49900,2.949692792,2.808802736,2.548746036,2.072768319,1.81300796,1.658521007
AT3G49910,8.307502106,8.378303332,8.378762827,7.705045763,7.027301425,7.494117321
AT3G49920,1.441218701,1.449121274,1.703948417,1.513291833,1.747423221,1.33259886
AT3G49930,1.043697211,1.30253949,1.1848565,1.201476155,1.259509104,1.098273309
AT3G49940,5.699967869,5.764767516,5.828208086,5.115923924,4.867166941,4.615783543
AT3G49960,1.534278805,1.42314979,1.322267061,2.090871018,1.350372562,1.386062345
AT3G49990,5.156875031,4.921164329,5.046320802,4.811013622,4.61404043,5.159935122
AT3G50000,7.232146603,6.951684066,7.259041945,7.630692958,7.442140636,7.339052778
AT3G50010,1.228986628,1.331871266,1.643941713,1.774489632,1.662047668,1.262187952
AT3G50050,1.778196824,1.491966782,1.50522703,1.497082921,1.551258757,1.332233852
AT3G50060,2.551827587,2.529903852,2.398163459,3.397045176,2.517865509,3.314957066
AT3G50070,1.485682201,1.527199446,1.668476075,1.302568809,1.273670457,1.165074728
AT3G50080,5.487829624,5.62293641,5.927210929,5.527490311,5.659390279,5.996409634
AT3G50110,2.064816637,1.920770734,2.211707387,2.146042381,2.085106915,1.443778823
AT3G50120,1.155802637,1.266413009,1.238485316,2.091207291,1.107096454,1.318826631
AT3G50130,1.087020895,1.183845376,1.02952852,1.42274884,1.39502398,1.057634021
AT3G50140,1.195542077,1.187528243,1.211199263,1.186432237,1.605562516,0.927347846
AT3G50150,1.21460938,1.538373237,1.082462535,1.403668634,1.360524438,1.328386022
AT3G50190,1.352964068,1.399395408,1.206492967,1.194661184,1.168897545,1.432198738
AT3G50210,4.993393188,4.301555072,4.881182291,5.441284683,4.873045659,5.422877625
AT3G50220,1.521957484,1.298863199,1.31916617,1.437046053,1.538373237,1.141469384
AT3G50230,1.584230834,1.1883063,1.403273107,1.292698492,1.433846321,1.461495969
AT3G50240,2.46928219,2.047402865,2.329937917,1.567494622,2.003475623,1.827253928
AT3G50260,3.713291852,3.571170571,3.955965975,6.444891547,5.137875379,5.778613509
AT3G50280,1.51691596,1.918133991,1.416282371,1.211274715,1.956279968,1.371982243
AT3G50300,1.947180273,1.469379408,1.78963981,1.841945956,1.862889654,1.754257816
AT3G50340,5.679142864,5.002810157,5.523583993,5.321940784,3.991248306,4.184070062
AT3G50350,3.085938518,3.460513275,3.265247795,2.97192143,3.640276482,4.010134063
AT3G50360,6.065818574,5.467705468,5.745504416,5.504064525,5.297394282,5.319147203
AT3G50370,8.829746788,9.012445243,8.731217423,8.311986576,8.839118717,8.859873401
AT3G50380,3.278086939,2.856934257,3.323559994,3.132470784,4.625567114,5.049179813
AT3G50420,1.064633816,1.223768187,1.164574133,1.456419378,1.514276,1.051631046
AT3G50430,2.160562868,1.769350085,2.130038451,1.743866798,1.621757483,2.035629006
AT3G50440,3.335231078,3.670082175,2.850550528,2.361730035,2.098221238,2.28617172
AT3G50500,6.208714814,6.147917317,6.054558248,6.367726059,6.244118856,6.027161588
AT3G50520,3.21603939,3.509063127,3.735292666,2.828608092,3.185170936,2.793019835
AT3G50530,3.708812008,4.317419904,4.023676998,3.993316458,3.707934879,2.899378914
AT3G50550,6.166069325,6.063124072,5.842792486,5.729057246,5.460838543,5.596766328
AT3G50590,5.021754408,4.470472793,4.806057297,4.320845585,4.318434638,4.477878315
AT3G50620,1.604069148,1.864790202,1.809879847,1.72521753,1.54519136,1.224142421
AT3G50630,4.473218588,3.975178717,4.079878133,3.112802977,4.076680608,2.76587685
AT3G50640,1.455052346,1.022619633,1.201014945,1.720240602,1.247700325,1.099145913
AT3G50650,1.448865746,1.88949788,1.445692352,1.615930128,1.89933671,2.965236088
AT3G50660,3.375021958,3.42619602,3.183828917,3.178938368,2.003949088,2.636614659
AT3G50670,8.601546339,8.167567042,8.52310316,8.178884649,8.23986088,8.856129156
AT3G50685,5.29987052,5.490678706,5.958488055,5.174054976,4.193903418,4.911125272
AT3G50690,8.626926212,8.552446703,8.463862656,8.40053429,8.492125725,8.711933862
AT3G50700,2.695145388,2.178017993,1.831663339,2.695145388,2.134897903,2.101557384
AT3G50740,4.158579028,4.304350504,4.385058835,4.294363328,5.55019111,5.490904177
AT3G50750,2.130849053,2.601398452,2.298551702,1.497881314,1.738418891,1.017972703
AT3G50760,1.829433103,1.918743177,1.931857053,1.658539622,2.038947816,2.461621369
AT3G50770,1.468259659,1.671360768,1.416611049,1.763244464,1.840854618,1.159587865
AT3G50780,3.303191452,2.755272324,3.01813065,2.391176564,2.552404391,2.086348141
AT3G50790,2.112497868,1.72604315,2.253736776,1.943946293,2.249712333,1.921760434
AT3G50810,1.151266798,1.653532461,1.676663997,1.574673537,1.653532461,1.86572296
AT3G50820,2.1660039,2.333705507,3.319365963,1.984859714,1.843895815,2.405061572
AT3G50830,3.931625403,4.17037839,4.026796814,4.290657453,4.13040627,3.91637839
AT3G50850,1.087117806,1.421444462,1.265325343,1.610062234,1.186313344,1.445350121
AT3G50860,4.364254033,3.747875029,4.220443795,4.8114408,4.382642877,4.695575727
AT3G50870,1.874466661,2.229297073,1.937452684,1.805062267,1.626556096,1.214397859
AT3G50880,2.331126051,2.424022695,2.30236364,2.191184819,2.368301048,2.301101699
AT3G50900,3.157753024,3.358853951,2.640816229,2.773676748,3.09953943,1.755291822
AT3G50910,3.596428044,3.681555089,3.436538461,3.712074989,4.030939675,4.115753797
AT3G50920,1.98253752,2.117836804,1.815516035,2.053228984,1.849776782,2.215074011
AT3G50930,1.926893907,4.133733137,1.867627388,2.278747287,2.383318637,1.955164086
AT3G50950,4.489457125,4.640805965,4.164248328,4.437331641,4.429415469,5.086873466
AT3G50960,3.648300366,2.858153957,3.785590292,2.850936723,2.868236532,3.016410049
AT3G50970,3.184782312,2.510351371,1.873767834,7.504245183,6.325080797,7.73689891
AT3G51000,6.00326281,6.068939425,5.999299218,5.981890678,5.724865259,5.857466296
AT3G51010,5.588674353,6.457183501,6.199614417,5.872479478,5.510522396,6.184098043
AT3G51030,3.879478508,4.467393401,4.42987003,3.802679812,2.9632145,3.013647706
AT3G51040,4.5064708,4.550254935,4.287389102,4.413898693,3.805723193,4.520000588
AT3G51050,5.141326964,4.641252417,4.956197413,4.83267219,4.911401894,5.24102372
AT3G51090,1.27521193,1.285848579,1.115920603,1.456023419,1.47758339,1.538373237
AT3G51100,4.909050268,4.96434598,4.843171978,5.19634394,5.298011501,5.694710309
AT3G51110,2.126454889,1.77375273,2.35337884,1.766106403,2.73251744,3.11467546
AT3G51120,4.669570757,4.087483179,4.424267421,4.881447717,4.043067375,4.604951555
AT3G51130,6.213156718,6.405020521,6.2753412,6.297332012,6.028216778,6.603663146
AT3G51140,3.158899577,3.398440393,3.066327161,2.824282563,2.591560191,3.165783359
AT3G51150,1.645954831,1.448652985,1.442340424,1.368640257,1.423210096,0.94768699
AT3G51160,5.680635339,5.490952844,5.257211082,5.320697878,4.835090566,5.26370085
AT3G51180,1.861839876,1.585983499,1.348979607,1.358877216,1.883869533,1.403732875
AT3G51240,1.543806172,1.535959274,2.029142005,1.703410691,2.048698934,1.873063794
AT3G51250,4.331297284,3.822059508,4.256216702,3.958513697,4.266667325,4.042885255
AT3G51260,4.187729635,4.019386014,3.691845459,4.074757361,4.019386014,3.944389919
AT3G51270,7.51190401,7.14570273,7.07922009,6.485466771,6.481324011,7.412485269
AT3G51280,2.446121996,2.992325079,2.811228531,1.979563391,1.743458746,1.85513901
AT3G51290,1.585260496,1.319043699,1.188587659,1.667973698,1.034466167,1.357601601
AT3G51310,4.670764263,4.723406598,4.357354005,4.068969692,3.709544048,4.054462983
AT3G51320,2.374297749,2.376982361,2.288629767,2.212783133,1.353797735,2.380357124
AT3G51330,2.482779861,2.369445955,1.552412297,1.535660124,2.012154753,2.144514074
AT3G51350,1.280093755,1.463377142,1.656417353,1.602133256,1.591714952,1.522513509
AT3G51360,1.374519595,1.101199093,1.214952919,1.765635832,1.101199093,1.387826143
AT3G51370,7.16570537,7.100337442,7.410237579,7.564739762,8.210279523,8.276514087
AT3G51390,4.542692149,4.428736546,4.296076695,4.453287649,4.30396007,4.123514095
AT3G51400,2.958804566,3.361191896,2.800507968,2.850619639,3.133291314,1.881165569
AT3G51410,1.299853259,1.213906537,1.062173111,1.217778211,0.856527844,0.934600216
AT3G51430,5.087012318,4.884173288,4.675427126,5.836462288,5.320891717,5.57609936
AT3G51440,3.740445215,3.601383095,3.200494908,5.307946758,5.207772384,4.799763061
AT3G51450,2.664842995,2.32762894,2.033046565,1.773556577,1.877630277,2.074232464
AT3G51460,2.230279909,2.189568501,2.189474752,1.923093839,1.834424796,2.015107678
AT3G51470,1.980911826,1.62889903,1.956854172,2.194018927,2.028441686,1.696835474
AT3G51480,1.540933842,1.290633515,1.995278145,1.53707462,1.25026093,1.369115071
