Analysis.Id,FLT_Cen_Rep1,FLT_Cen_Rep2,FLT_uG_Rep1,FLT_uG_Rep2,GC_1G_Rep1,GC_1G_Rep2
AT5G61000,7.703391789,7.803286791,7.917088395,8.128136942,8.233252686,8.142567158
AT5G61010,6.632149627,6.575648528,6.795535053,6.560339276,8.177709787,7.379119953
AT5G61020,10.97593396,10.84720263,10.80999394,10.9343458,10.7213243,10.88754312
AT5G61030,9.226439891,9.721334725,9.362497766,9.667674033,9.730324978,9.907709989
AT5G61040,3.946056686,3.679520433,4.022806481,3.699247441,3.661875167,3.712448816
AT5G61060,8.184141249,8.184627223,8.104749837,7.988727869,7.958551499,7.960618603
AT5G61130,8.551880092,8.63213622,8.424975368,8.66575085,8.055497346,8.271370427
AT5G61140,7.78107871,7.629885693,7.734307416,7.729167513,7.589687318,7.443579995
AT5G61150,8.381810394,8.268521799,8.333610619,8.139671254,8.210262731,8.203164785
AT5G61170,11.559455,11.5349066,11.58887237,11.69815228,11.59968687,11.78606177
AT5G61190,7.477532917,7.560120904,7.382201133,7.371170271,7.334965108,7.279818197
AT5G61210,9.436903978,9.549061356,9.488889793,9.423394021,10.83270475,10.46656356
AT5G61220,8.794108145,8.94465807,8.980010751,9.041336728,8.988491193,9.057125569
AT5G61230,9.246181296,9.057586308,9.115357585,8.997810176,9.340197306,9.094119927
AT5G61240,8.747177764,8.934830821,8.870925611,8.930681582,8.36569591,8.447999854
AT5G61250,4.106684037,4.306949272,4.09396213,4.210102856,4.533242515,4.535420288
AT5G61260,5.901113586,5.673581012,5.834134678,5.291428568,5.602635051,5.646351646
AT5G61280,3.175137333,3.222505912,3.279009748,2.960288388,2.955478006,3.073343973
AT5G61290,4.635309107,4.765078328,4.516115835,4.595169055,4.21133613,4.526799392
AT5G61300,5.786159302,5.854575957,5.830776343,5.814002789,5.706156055,5.814169821
AT5G61310,9.224507359,9.189996542,9.542421649,9.684934268,9.419907311,9.836309586
AT5G61330,8.077296995,8.228659041,8.118398324,8.17678823,8.112592839,8.18886956
AT5G61340,4.274739386,4.150530272,4.251779498,4.070566378,4.883071108,4.467219344
AT5G61350,3.366371203,3.235953919,3.141176993,3.321373649,3.033795717,3.17761779
AT5G61360,6.910299208,6.563869189,7.081327693,6.995014948,6.833110046,6.888719175
AT5G61370,6.788075588,7.045662761,6.622390438,6.709820509,6.865376529,6.957085491
AT5G61380,8.283632533,8.165097664,8.019430606,7.976964379,7.660632215,7.763806821
AT5G61400,5.479728507,5.591228283,5.438172574,5.377839188,5.594703929,5.452829105
AT5G61410,9.718163979,9.588437985,9.374439826,9.319331325,8.974887285,9.452679982
AT5G61420,3.873599935,3.69058372,3.469418175,3.699344752,3.317159132,3.675103342
AT5G61430,7.23407147,7.263923427,6.83643465,6.390387155,5.73173992,5.670247036
AT5G61440,9.351841239,9.337437503,8.918165194,8.907419361,9.285918722,9.743798483
AT5G61450,7.969502839,8.112418584,7.752061829,7.746972943,8.097529487,8.227169566
AT5G61460,8.112086316,8.015864014,7.92098858,8.033301405,7.539720041,7.55974755
AT5G61480,6.689431971,7.263732826,6.739230981,6.508360131,6.213164883,6.772502068
AT5G61500,8.515422484,8.553335318,8.533243569,8.439470095,8.553204234,8.502058854
AT5G61510,9.636007603,9.568130945,9.766785105,9.575906577,9.690800339,9.801256183
AT5G61530,11.07218388,10.96327645,10.76799174,10.67395827,10.95154466,11.0181102
AT5G61540,5.599903537,5.651454183,5.596849422,5.732214555,5.606262513,6.004618621
AT5G61550,3.004775191,3.279729783,3.010019722,3.184428661,2.827356143,3.127080051
AT5G61560,6.449398097,6.297358264,6.239435476,5.837275735,6.201683982,5.821869918
AT5G61570,4.255050722,4.445344374,3.976477141,4.207444607,4.208990018,4.25251017
AT5G61580,7.368448249,7.285663589,7.500938422,7.591647776,7.654726915,7.708604209
AT5G61590,9.316268762,8.735671314,8.88277844,8.549826108,8.987709598,9.552117113
AT5G61600,8.168693631,7.700791752,8.044846928,7.496495426,7.555721566,7.621166286
AT5G61640,8.357435176,8.283820487,8.350756012,8.356114936,8.45861962,8.645824514
AT5G61650,3.656135804,3.611175325,3.426157453,3.517949243,3.596534017,3.582870741
AT5G61660,6.463498913,6.890448019,6.466992454,6.285078453,6.328077036,6.60770052
AT5G61670,9.589410849,9.484370149,9.510937171,9.498996321,9.206257633,9.401652078
AT5G61760,8.902114386,8.92636069,8.7942432,8.779723502,8.49331396,8.897174465
AT5G61770,8.996581917,9.048126549,8.811308739,8.937785734,8.513311035,8.998548113
AT5G61780,10.36469277,10.46909354,10.15167187,10.15084719,10.11639998,10.28556864
AT5G61790,10.35614552,10.51961545,10.68533771,11.06049877,10.95481567,10.91147942
AT5G61800,4.11135013,4.162183883,3.966350787,4.062666295,4.043695951,4.116445337
AT5G61810,6.063015873,5.962200478,6.073638165,6.185942865,6.608663022,6.33642695
AT5G61820,10.07689145,9.984651606,9.87788242,9.536033557,11.08124664,11.24491798
AT5G61830,6.761879185,6.698500331,6.856836768,6.821995749,6.395059751,6.672132153
AT5G61840,8.152815963,8.21677377,8.48026012,8.332365279,8.28133931,8.190619702
AT5G61865,5.879361566,5.672979109,6.276951871,6.553518638,6.106932052,6.236452794
AT5G61880,7.96142299,8.214361982,7.896448881,7.920753769,8.183668999,8.692412645
AT5G61920,5.040650802,5.286195266,4.960351598,5.01982879,5.097760395,5.063180895
AT5G61930,7.748078785,7.673567415,7.621257026,7.623112385,7.451854151,7.719234866
AT5G61940,4.258926438,3.9512717,4.160835182,4.142100005,4.098029242,4.089021757
AT5G61960,8.72952011,8.41109962,8.643669378,8.361843933,8.211570332,8.045036209
AT5G61970,9.163355005,9.140791379,8.983670996,9.083103185,9.257890567,9.339663511
AT5G61980,4.101916271,4.075855377,4.030401108,4.396072665,4.257016399,4.088625098
AT5G61990,6.647962399,6.614318826,6.255335752,6.159335378,6.523145433,6.46891722
AT5G62000,7.704813686,7.442444087,7.310195269,7.353633266,7.295426482,7.347703487
AT5G62020,6.488968069,6.694066268,6.082184964,5.970048761,6.967656073,6.930226101
AT5G62030,5.824750883,5.70890053,5.69760952,5.901433695,5.702527781,5.794750406
AT5G62050,8.5506446,8.577682562,8.467293511,8.558782421,8.473983027,8.562452905
AT5G62070,8.970397102,8.827208798,8.871480576,8.761385764,8.616910105,8.649314936
AT5G62090,7.438571002,7.400650085,7.119457721,7.053352581,6.939149081,7.016791829
AT5G62100,2.717125368,2.685624905,2.726221323,2.850023517,2.59430001,2.690171954
AT5G62130,6.78144857,6.887154318,6.365414305,6.695833755,6.831662393,6.804218486
AT5G62150,6.611451846,6.166048086,6.669692726,6.329388985,8.786697742,7.861956025
AT5G62165,3.545909446,3.418799461,3.609104174,3.54180714,3.21617066,3.387187005
AT5G62170,4.101896149,4.087682102,4.017069163,3.740298717,3.815806475,3.912216706
AT5G62180,5.036184088,5.386307929,5.407451231,5.227082503,5.774416036,5.688964034
AT5G62190,10.92440644,10.95998904,10.63572012,10.70196515,10.41708501,10.81824779
AT5G62200,9.054222828,9.184410803,9.017036015,8.898973881,8.717163011,9.005969691
AT5G62210,5.673988579,5.93817576,6.470681188,6.318194058,5.264548648,5.680529793
AT5G62220,7.440485725,7.719176907,8.041010747,8.195036371,7.342680957,8.034194287
AT5G62260,7.953847837,7.694235415,7.597322024,7.420649165,7.787402699,7.653647799
AT5G62280,3.198888855,3.144063943,2.938262664,3.134412646,3.018202517,3.078174703
AT5G62290,9.535061691,9.9087186,9.648298729,9.784376347,9.929856861,10.26593343
AT5G62310,2.989417008,3.319729183,2.975799925,2.952172326,2.903074906,2.991112934
AT5G62330,4.910024485,4.802812817,4.889657892,4.701182023,4.946113905,4.764098824
AT5G62340,4.321425637,4.466915515,4.066927946,4.113821636,4.254166291,4.335347484
AT5G62350,12.28514034,12.46854134,12.76565765,12.84399744,11.86123263,11.98621578
AT5G62380,3.268111087,3.245834284,2.959643779,3.150626363,3.069342315,3.23730559
AT5G62390,11.43964265,11.32025606,11.24446439,11.36970175,11.22117089,11.18311981
AT5G62410,7.314281209,7.356731694,7.601202079,7.733623434,7.72822729,7.902918373
AT5G62420,4.542105895,4.449285123,4.188967631,4.415584543,4.267252226,4.400591172
AT5G62430,5.898212023,5.993930933,5.869088986,5.660403487,5.731510428,5.711236213
AT5G62440,8.968625345,8.943798297,8.77197199,8.825499533,8.629909495,8.741911715
AT5G62460,8.523553138,8.312528033,8.187421331,8.257211147,9.301460619,8.999513808
AT5G62480,5.834282388,5.460772431,6.107532193,6.211255491,6.598351889,6.009227565
AT5G62500,6.049588217,6.430559258,6.534939305,6.355256483,7.066017914,7.009255774
AT5G62520,10.84313912,11.10734304,10.44921622,10.635327,10.80485297,10.96376581
AT5G62530,9.178706026,9.067030182,9.069848246,8.959244776,9.210456638,9.402414208
AT5G62540,8.860811728,9.12950309,8.970021487,8.985571763,9.447427728,9.631552233
AT5G62550,7.099535462,7.436641282,7.661139783,8.202428735,8.622076628,8.343733941
AT5G62570,7.29355799,7.242581662,7.236075463,7.328008343,7.158653592,7.367452386
AT5G62575,9.542877738,9.511205986,9.812173841,9.725580706,9.834693534,9.956960717
AT5G62580,6.409980144,6.760059761,6.605468086,7.000657409,6.886977768,7.080709703
AT5G62600,7.558412014,7.235504478,7.480176632,7.594765173,7.476063766,7.577788434
AT5G62610,7.915972736,7.818599854,8.05173291,8.14815088,8.634979302,8.728823169
AT5G62620,8.455611848,8.467032695,8.196251846,8.283512919,8.182325248,8.271314827
AT5G62630,6.61879971,6.644591262,6.838114247,6.733457718,8.130627914,7.273966981
AT5G62640,8.013906363,8.105985056,8.113285375,8.06127545,8.271966495,8.21161637
AT5G62650,7.415334143,7.280317639,7.151154494,7.421041199,7.70233925,7.653219831
AT5G62670,5.965090602,6.112048077,5.756022159,5.880388621,5.421900355,5.37353385
AT5G62680,7.71102385,7.497809097,8.119297081,7.622707834,6.964608352,6.779431406
AT5G62690,10.41535593,10.60993101,10.55891502,10.63726881,10.60549431,10.70496711
AT5G62710,7.695889516,7.761845643,7.514214234,7.53680139,7.855788797,7.868095827
AT5G62720,7.992483947,7.871228269,7.918406474,7.785260657,7.670227678,7.551579263
AT5G62740,11.72277462,11.60637854,11.28010923,11.27005635,11.35628422,11.39164602
AT5G62760,4.828889761,4.95540068,4.445014767,4.706219109,4.782101863,4.753007007
AT5G62770,5.056837534,5.383168054,5.164504071,5.430833184,6.169172858,6.016907325
AT5G62790,7.989603113,7.969536719,8.038978154,7.779642457,7.824232022,7.822562367
AT5G62810,7.687348471,7.537482163,7.75842347,7.775808573,7.677519059,7.607380605
AT5G62840,4.673076086,4.727155692,4.904585584,4.846286882,4.404880818,4.424211772
AT5G62865,7.486989721,7.087246476,7.578965897,7.156231702,7.016910261,7.025768293
AT5G62880,7.353980839,7.224682603,7.155289243,7.154049537,6.868421736,7.031713738
AT5G62890,8.915286058,9.026949403,8.798104822,8.895167019,8.737588932,9.061418552
AT5G62900,7.733235902,7.505502302,7.550865278,6.843689893,6.801869424,7.040064226
AT5G62910,7.151554484,7.094101122,6.934298703,7.008838287,7.566257899,7.412312802
AT5G62920,5.234280127,5.38992776,5.267078915,5.641285063,7.008818459,7.099306652
AT5G62930,8.978551417,8.984077087,8.913486015,8.908835745,8.841162926,9.141400704
AT5G62940,3.668349409,3.769727244,3.616021941,3.503130207,3.697418315,3.736880657
AT5G62950,7.479996482,7.515858979,7.499923797,7.597723936,7.46086035,7.486385264
AT5G62960,5.35265404,5.518800971,5.240349722,5.211836766,5.045196712,5.420442174
AT5G62980,8.679969204,8.391103703,8.726874539,8.696420174,8.882121313,9.226688249
AT5G62990,4.44841108,4.58097588,4.700492519,4.427948642,4.440031976,4.507258756
AT5G63000,8.284730797,8.119167692,8.26817777,8.38661026,7.913068601,8.183768175
AT5G63010,8.393296647,8.309778247,8.157649989,8.108999262,8.250245746,8.439763791
AT5G63020,5.173365312,5.049890878,5.060547545,5.082599176,5.593799624,5.110086762
AT5G63030,9.246637715,9.127152031,9.230815663,9.109332355,9.330395662,9.239294893
AT5G63040,5.395743918,5.476082532,5.407349933,5.793554478,5.576590361,5.792611897
AT5G63050,7.441403546,7.443668465,7.197244485,7.526516788,7.444732302,7.307445907
AT5G63060,4.465649819,4.539565492,4.621649578,4.618018989,4.681788265,4.777795758
AT5G63080,6.126005809,5.959352972,6.082270151,6.077552486,6.465464063,6.444899723
AT5G63100,4.961313446,4.681003339,5.058077422,4.933933387,4.643248553,4.859730992
AT5G63110,8.900434548,9.123794054,8.52674723,8.450850692,8.74161562,8.9354797
AT5G63120,6.997097393,7.052816216,6.690464895,6.748901583,6.660354728,6.759160523
AT5G63130,6.320246986,6.291366019,6.750637728,6.537970687,6.393321752,6.451288315
AT5G63135,7.32981573,7.405182396,7.448132091,7.477795473,7.472906677,7.619501827
AT5G63140,3.542983404,3.700231804,3.394398008,3.569539012,3.397593614,3.340792173
AT5G63150,7.398431521,7.296399896,7.568531475,7.644391248,7.628219448,7.684408235
AT5G63190,10.49764552,10.58965172,9.893107239,9.736850233,9.7912265,9.743075643
AT5G63200,8.640552557,8.421293764,8.578073915,8.402592407,8.482392559,8.691290693
AT5G63220,5.735890195,5.72125779,5.910610554,6.019112553,6.202774454,6.021783361
AT5G63260,7.815002937,7.782371556,7.743851599,7.810171101,8.125276246,8.130016982
AT5G63280,6.7187671,6.73530262,6.952078163,6.899058564,6.713244052,6.869345508
AT5G63290,6.788237799,6.73326564,6.824260205,6.80748901,6.903861897,6.809325692
AT5G63310,8.376928416,8.434748762,8.658830715,8.825346603,8.409490384,8.784145132
AT5G63320,7.630901201,7.3980793,7.399885404,7.344160884,6.945523141,7.104002768
AT5G63370,8.291022287,8.162477169,8.081972066,7.862447881,8.148739589,7.831057746
AT5G63380,6.710073331,6.268886291,6.687492807,6.999218283,6.645009985,6.54858349
AT5G63400,10.51178856,10.4788216,10.50158582,10.53444518,10.56442915,10.70081481
AT5G63410,8.13908455,7.940598357,7.985367286,7.724955613,7.116103918,6.444092236
AT5G63420,6.569996104,6.388570812,6.20735852,6.438101326,6.122051744,6.100904049
AT5G63440,7.509251042,7.413381771,7.377399084,7.438331984,7.18620144,7.344497303
AT5G63450,3.661611433,3.724817701,3.531759996,3.633992859,3.724882185,3.670038163
AT5G63460,7.362381045,7.501583581,7.187913954,7.408768836,7.380262417,7.390205531
AT5G63470,5.402276514,5.368716403,5.49970111,5.66916805,5.550001092,5.347501262
AT5G63480,7.183527429,7.091781568,7.201536538,7.194205701,7.27586406,7.230752985
AT5G63490,6.912945506,6.948179736,7.021224324,7.009377465,7.711781153,7.475518165
AT5G63510,9.972900277,10.02828382,9.983614529,10.03501458,10.02952283,10.12695376
AT5G63520,7.366978229,7.241813371,7.30750552,7.340996879,7.512943315,7.572944927
AT5G63530,6.647930074,6.720705129,7.024651846,6.8469766,5.437341377,5.897997346
AT5G63540,3.810717651,4.054016155,4.170238391,4.207413348,4.226696598,4.35516858
AT5G63570,9.150032123,8.824970956,9.002834069,8.946463221,9.023620522,8.913375692
AT5G63590,5.304736161,5.279444365,5.211443888,5.239569267,5.3696491,5.191697699
AT5G63600,6.656028731,5.6138784,6.746674379,5.852162486,5.246575815,5.225208241
AT5G63610,7.626648121,7.397666478,7.317135343,7.098288433,7.425869152,7.373353827
AT5G63620,8.88036955,8.664128926,8.56321459,8.570720202,9.236784658,9.31893465
AT5G63630,7.390706199,7.59530733,7.594126307,7.58689063,7.274889413,7.319503502
AT5G63640,8.571466047,8.550060815,8.475643198,8.433965634,8.445387822,8.622492367
AT5G63650,5.687197426,5.681191967,6.309568725,5.87503626,4.615962305,4.94410843
AT5G63660,3.513643455,3.334433417,3.157145409,3.358657719,3.212578373,3.345267208
AT5G63670,9.381646431,9.420508083,9.378454735,9.305116196,9.248655258,9.45254321
AT5G63680,9.715653321,9.550917452,9.630494346,9.459070694,9.732511645,9.533887434
AT5G63690,7.27384537,7.315230783,7.214945783,7.096683864,7.233116112,7.419495881
AT5G63700,6.714671757,6.634460373,6.17073009,6.431209018,5.895177104,6.339511511
AT5G63710,4.548150563,4.574728726,3.934470056,3.831677223,3.789758344,3.983786411
AT5G63760,8.081230791,8.003320697,8.048888468,7.878456702,8.067404778,7.913463526
AT5G63770,6.540339681,6.615237066,6.412186107,6.465646711,6.794798982,6.588265391
AT5G63780,8.21119121,8.296412008,7.988379268,8.220223935,8.298746008,8.206420614
AT5G63790,7.969061075,8.046096771,7.992573772,7.829589033,9.930099402,9.81341496
AT5G63800,5.47059996,5.727244769,5.294559401,5.025098422,5.999143537,5.961976111
AT5G63810,5.848080419,5.751360926,5.934322298,6.366732107,5.828904988,6.240778308
AT5G63820,4.826857863,4.863005823,4.384917057,4.621417381,4.48149698,4.949003073
AT5G63830,6.412093135,6.483981898,6.223787141,6.426296444,6.476148323,6.616017703
AT5G63840,8.647053302,8.84002465,8.899649872,9.069635799,8.907504291,9.127408597
AT5G63850,3.893525381,4.015887603,3.728976453,3.888328662,3.710194234,3.707151881
AT5G63860,9.549703068,9.451228882,9.385126607,9.463303818,9.527029535,9.699757695
AT5G63870,7.53251514,7.361185137,7.424788596,7.168995408,7.210968521,7.262981507
AT5G63880,7.352514031,7.247358956,7.662898378,7.708210926,8.009778185,7.927283538
AT5G63890,7.852589551,7.850520321,7.803644141,7.73130477,7.858499316,8.047395294
AT5G63905,7.537121984,7.515919384,7.679645052,7.43643586,7.787604236,7.874818108
AT5G63910,8.566683048,8.600455045,8.553592401,8.498991726,8.526069228,8.606377934
AT5G63920,5.940717979,6.201890113,5.953377929,6.113909709,5.924568878,6.274891939
AT5G63930,7.705112404,7.508246036,7.462358944,7.083144696,7.694811326,7.305547274
AT5G63940,7.270182569,7.284228894,7.332851761,7.403981081,7.108893464,7.339825994
AT5G63950,6.449136496,6.884657774,6.286588105,6.451710303,6.937043228,7.052516601
AT5G63960,6.544261672,6.631036423,6.747925156,6.643965731,6.416554259,6.51835672
AT5G63970,6.427870622,6.31279245,5.901433695,5.787505998,7.385281689,7.410645818
AT5G63980,9.533365261,9.428027419,9.367534116,9.359828058,9.280603359,9.229230759
AT5G63990,7.026690625,7.352224793,7.185380459,7.247577902,7.837147119,7.632309178
AT5G64000,4.060024327,4.211384689,4.194883309,4.136142374,4.26500986,4.013899504
AT5G64010,7.285592637,7.385239119,7.305363574,7.366595667,7.126482289,7.39727454
AT5G64030,9.512797521,9.646548628,9.371408128,9.63719105,9.239147473,9.429646764
AT5G64040,7.735461892,7.451430713,7.741932416,7.496016593,7.329253307,7.917609325
AT5G64050,7.66804865,7.679736326,7.423198361,7.710740388,7.393037341,7.813252076
AT5G64060,8.460240832,8.78447464,8.078249994,8.562202799,8.834908567,9.005830761
AT5G64080,12.07799179,12.16725626,12.09731382,12.2656455,12.06496866,12.27799638
AT5G64090,6.910152905,6.878606546,7.20512636,7.255456466,7.207297257,7.052317578
AT5G64100,8.787114165,8.399554974,9.08284662,8.202400482,10.07490156,9.008500658
AT5G64120,9.796609967,9.63885564,9.936552743,9.208731709,9.874180771,8.840399525
AT5G64130,11.60159905,11.71327458,11.53325025,11.50578616,11.98586061,11.94461852
AT5G64140,11.28490312,11.30068964,11.34525833,11.48368677,11.43698898,11.59415916
AT5G64150,5.870710978,5.738484383,5.926691753,5.964016354,6.126328179,6.197831865
AT5G64160,8.30350727,8.329834937,8.345636675,8.311910793,8.328430233,8.372164164
AT5G64170,7.933408958,7.823969201,7.849512126,7.644868079,7.266264448,7.092476421
AT5G64180,8.226261165,7.999170893,8.588931009,8.319333428,7.767137992,7.870173257
AT5G64200,8.809430063,8.756920229,8.630439779,8.706709997,8.617123789,8.820540966
AT5G64220,8.397774892,8.234570609,8.284078175,8.250164227,8.594303395,8.493807591
AT5G64230,6.414923786,6.542281863,6.334890162,6.248977223,6.350668178,6.550541492
AT5G64240,5.566839779,5.843422865,5.534927802,5.489728975,5.493746633,5.514298592
