Analysis.Id,0point09G_Rep1,0point09G_Rep2,0point09G_Rep3,0point18G_Rep1,0point18G_Rep2,0point18G_Rep3,0point36G_Rep1,0point36G_Rep2,0point36G_Rep3,0point57G_Rep1,0point57G_Rep2,0point57G_Rep3,0point57G_Rep4,1G_Rep1,1G_Rep2,1G_Rep3,uG_Rep1,uG_Rep2,uG_Rep3,uG_Rep4
AT5G44130,690.2891703,546.7869362,765.5236707,107.1301621,620.5388222,468.9707289,605.4221998,187.1847487,159.3334234,663.1570903,664.9814066,65.9202447,254.3618174,134.6518907,553.1094728,220.7024559,608.6891026,773.7119161,690.2505595,332.7905109
AT5G44150,108.157288,91.02203668,74.32200946,98.89908275,110.6652165,96.56733901,95.92768001,92.27686316,100.3880541,95.01295832,113.1319305,99.34952553,83.56183123,105.5170031,108.541863,100.1705837,71.9315902,88.86564868,108.7248838,110.4210502
AT5G44160,126.6489272,115.8261055,160.0868309,136.6228309,172.8851019,171.5067069,139.9456987,169.2966918,148.5849895,103.7638198,181.1512026,169.2780743,125.6019551,124.8473964,155.9421182,89.91322184,171.577123,101.9166531,155.3293702,172.613849
AT5G44170,78.8265283,74.43664081,65.35677696,67.98292559,93.54378238,85.56275037,74.99412631,78.6534472,80.87735985,75.82356831,92.18939502,58.00066407,69.78927282,83.71130101,73.26401455,59.53682404,77.87034453,69.09592387,102.7797519,73.53794954
AT5G44180,770.645286,787.8751613,694.1887163,749.2346404,687.728844,708.1827518,683.5717864,970.2811852,617.0019173,778.1466443,765.9581611,995.3761118,712.846991,706.288465,734.776872,746.4898396,635.9378173,755.1819397,763.0872496,912.713094
AT5G44190,646.1771867,485.225661,299.5951177,218.8969687,193.6402136,157.2870101,138.1702296,282.4112493,349.497248,336.9007931,190.1866467,469.5980045,250.0689792,283.3994487,197.0628713,517.0412925,181.5699138,265.3405553,199.3596864,182.496561
AT5G44200,321.7682749,271.7564645,224.9990755,259.4472521,270.8612718,262.3683294,281.7055466,256.8944779,255.6479955,250.1641012,276.6941831,286.3371224,217.5064118,254.6591709,259.1609025,209.0667387,260.5361893,235.6856899,236.8034096,194.2859639
AT5G44210,30.3173733,22.33013699,29.54445763,23.6907374,27.66800395,50.33385128,23.16034681,36.61256832,29.84107306,39.42888882,28.76791553,45.6958369,31.22156502,32.75738463,36.63444358,23.96042574,35.39715253,33.31327189,22.02307499,29.76291924
AT5G44230,37.4213287,42.24282157,46.6208422,47.44632745,50.10132631,27.14319571,38.60831579,31.11981237,38.36734818,25.14820815,35.35755654,60.74428771,28.49025081,48.22229196,47.28765765,39.91824023,44.74628006,45.70965563,33.77644948,58.01793841
AT5G44240,599.4877147,545.8050901,539.0410794,589.2285389,539.7769779,655.1348718,527.4010625,595.2632782,495.9952594,565.3964724,570.2410707,578.9990165,546.9653181,525.9233582,655.4754111,547.3314695,528.9082702,492.6695544,569.4295758,578.1255161
AT5G44250,487.3272304,560.4240576,419.18178,332.6949158,385.905161,444.5406162,358.2261934,452.1948328,363.616598,541.5913105,496.9136197,463.5218971,334.4593539,440.0899921,539.4913504,394.7311835,389.2642953,394.9182717,409.9462445,399.7111647
AT5G44260,373.0711102,561.2950465,395.851625,81.39777309,204.192097,392.0304255,371.5024645,310.9645608,170.7717928,561.8786283,395.7044096,226.0564686,123.9629078,211.8798727,610.3568332,202.4676075,302.8913113,433.3553969,241.1160948,189.4874167
AT5G44280,116.4952669,83.06946564,74.14758978,91.08397103,62.79973804,88.8127633,71.15586482,64.56794794,76.18724117,60.21270376,86.26600128,152.8711978,69.30925746,83.07357663,83.33333527,91.51868747,71.37681628,89.53075419,64.52029622,69.74737811
AT5G44290,980.8845279,942.4752738,977.3470524,911.2282931,968.0631781,1036.622294,882.4845924,879.9619792,798.2541919,938.5301231,1007.417611,977.749826,767.7478723,790.5666008,995.7122791,962.211156,949.957212,950.0358421,1130.570909,733.3404053
AT5G44320,739.1963798,700.6545765,814.2029098,852.2053013,854.931717,782.6018095,824.4348266,949.7170743,779.4614633,765.8866888,841.8938094,1040.073651,796.1041494,861.8540968,881.5107728,684.1825441,825.8021407,863.2302571,791.4090025,883.2708949
AT5G44340,3951.259949,4414.55417,4383.147837,3839.186301,4687.151482,4452.535574,4547.157491,4003.615025,3861.960615,4464.559671,3823.73044,3179.107839,5003.493381,3930.03472,4099.155134,3353.99703,4446.317526,5062.254067,3955.332213,4739.763943
AT5G44350,22.23800091,35.58153339,44.77237721,70.05363415,59.28489962,49.2891905,41.89934548,151.9865714,79.99566623,39.42018071,103.9769518,73.85312126,80.80702774,110.9744029,86.45404714,87.83047905,50.70556429,51.83847766,57.30137625,82.37856064
AT5G44370,100.1114395,89.4480471,121.8182265,117.475622,109.3360077,95.43490242,119.0343855,105.9816422,104.8592658,106.0910941,126.906966,100.3146235,125.7971461,100.9113189,113.4119935,102.2992052,102.4853707,96.32807934,97.09149797,94.83064299
AT5G44380,6446.477289,2835.638037,2967.633923,2588.44679,3081.837477,4586.906417,3139.490471,2405.209193,2705.470684,2544.849198,3714.776339,2680.879246,2589.577914,1811.952813,3423.798063,2251.065769,3069.540827,2268.022323,3014.572654,2237.15462
AT5G44390,23.25633817,45.54405841,63.5923885,92.73875195,51.37585235,84.40674099,82.66942514,103.2380971,87.68241409,46.48152003,49.71284734,68.62464992,75.29521061,58.18969119,63.65657661,81.26667447,62.44638204,51.86287763,77.9481652,45.6415825
AT5G44410,88.97917661,120.0659,105.6873198,76.25091894,85.62682842,69.33816366,60.62533045,65.1993487,158.1570842,108.1218761,75.22228227,95.01515286,108.3518258,73.64818188,69.33375263,152.3782375,108.4024212,113.6014331,89.70900054,70.21179546
AT5G44450,221.4516868,225.4922813,218.3982023,173.441549,209.2488398,199.4514984,188.8469618,206.6891497,171.4377644,208.6360444,205.095948,229.7696494,168.7795602,210.5466379,212.6961345,225.4742926,218.3805519,188.1082554,192.3569324,160.2056371
AT5G44460,102.0483155,81.84120531,70.71701362,70.03260474,83.00829065,94.68851741,91.55645992,47.43149634,80.18675595,78.87229858,73.2155504,86.08328404,85.4016655,86.46696363,74.58903534,36.3120905,93.25907256,69.07434336,92.44117287,99.69951008
AT5G44480,322.4637938,296.2168042,325.7264331,382.7541335,338.3864995,529.2575965,335.122409,364.5071442,331.0459511,234.2253292,359.389843,334.6907293,385.0576208,277.9947685,304.3901768,251.4272226,328.569998,273.45074,430.7330006,253.699586
AT5G44500,109.3677248,89.47312578,110.8926905,132.3647382,119.5868825,94.28846562,139.1046618,124.8811808,127.7392675,102.4589108,83.62504464,180.643509,137.0506629,106.8081144,97.6829141,111.745537,127.796884,119.7874723,103.2607828,108.4708532
AT5G44510,340.6663162,467.9199243,274.8767394,169.1183131,270.2318903,240.9320535,243.3819238,225.5859025,273.5283277,410.0747888,279.8722793,184.8570958,229.0559095,185.4707879,282.2352503,334.3312111,236.4992319,302.4973565,229.7382825,260.272328
AT5G44520,191.0854044,244.9646053,165.6959246,93.77027388,93.56661883,96.61594273,110.3003477,65.14132374,120.0736327,192.1139991,103.3463558,71.22519558,130.4309303,112.8366581,109.86374,200.7256837,151.0069813,177.7641914,110.2026232,134.9538275
AT5G44530,131.3222869,166.3277489,185.2147596,170.8750579,177.6185409,238.6972777,206.6753573,221.3095638,213.213883,178.6040581,148.9889756,180.2301591,179.7571637,165.9597023,236.2573747,213.0169616,158.7842814,185.064845,182.2767594,208.8715956
AT5G44560,101.2599776,85.04890289,103.6200103,64.16161224,99.75514074,87.34706881,57.36231329,35.45042477,92.19100672,57.34631767,47.41490859,56.17083223,123.3612409,85.4578848,64.08067183,82.43888322,93.02818574,71.82133406,56.56549539,104.0330208
AT5G44580,76.76215906,56.99676617,64.43394354,37.06718717,48.75537536,58.49120732,58.48314524,29.78177045,56.71107733,77.88646536,54.24250348,22.82172483,52.34462723,39.1567682,78.48736607,90.09087439,72.0737049,87.53215616,61.56119353,33.1782295
AT5G44610,1603.948323,1593.642316,1704.914541,1174.141328,2320.901308,3150.316632,2299.712293,1259.591283,1679.129533,1489.484092,2577.485982,1413.524968,1406.704593,1249.541962,1975.197264,837.8370581,2671.083285,1357.758008,2727.495072,1469.00451
AT5G44650,780.2447762,736.2305331,540.7940309,392.4692356,459.8038828,325.0512804,456.5445319,269.932067,436.3831635,703.5886394,428.2846248,319.0589527,448.1172707,476.7355445,449.546452,742.6863497,438.8141646,604.661751,411.2223882,441.4008717
AT5G44660,294.7088396,391.7960418,289.7979959,154.9390519,235.7139318,238.0995804,218.4259309,177.3053443,268.5543372,400.2722608,318.1904702,183.4218927,215.1550795,268.3998295,298.155397,442.1913642,273.4753824,247.6930732,319.9855177,237.7319645
AT5G44670,189.0917737,285.7111693,227.5065014,209.183235,238.4340894,222.0408781,176.3543305,205.1437248,254.3791279,253.617818,209.3241746,306.197584,210.2748555,248.2013321,214.8861779,232.9050009,260.3629806,232.1617627,220.6352878,224.7404324
AT5G44680,308.3654621,615.1085289,738.8641501,320.4396591,574.3723851,322.6696533,502.6850919,78.75994452,271.8226347,544.6981374,330.2991191,94.11718651,377.3981348,169.1398078,348.6832796,700.2899767,497.352756,1084.008122,355.7948588,426.349677
AT5G44700,56.64483934,71.27247727,31.35706049,59.78005273,19.75801341,50.18217325,37.46309765,17.67940127,28.90833469,37.37445961,22.90093323,40.50219885,54.17394829,197.1979928,30.83922281,63.09951833,35.31422032,18.53232475,26.50265665,45.721644
AT5G44710,98.96743509,100.745752,110.0630455,110.1613512,138.3649475,138.2231243,118.0859964,105.54415,120.6037045,96.10622406,113.0468086,108.8102504,119.3840225,127.5120565,97.52887163,95.9189241,138.2885718,123.2598226,123.0700446,102.9590324
AT5G44720,186.9334921,204.8460949,221.6900955,237.1584384,216.1456454,265.0960355,251.0772686,223.9474857,290.9576463,180.5248952,221.0671677,229.4226133,316.5961885,250.5535743,206.4794063,241.078731,263.8482773,182.8435237,248.3143916,245.6673481
AT5G44730,114.52548,158.4553356,127.2702521,148.3196225,100.3078009,98.74003605,147.7389874,88.70954032,119.9381387,149.0286386,113.0175764,108.0614657,127.0982845,140.4809613,122.4748405,172.0679284,117.5692999,132.7433647,145.857339,120.4299379
AT5G44740,42.96825523,34.81757996,37.91762509,20.403962,26.65360902,26.70111676,39.02585396,27.49356939,27.44664858,39.0395253,25.3987813,24.94909433,26.93955102,25.99448742,38.64666512,35.62829633,21.86266425,44.97943146,22.32508521,33.75054858
AT5G44750,578.1104087,668.1908775,537.5358183,396.037347,593.1414071,479.6789868,530.3671946,524.6710903,414.7474001,630.1168366,581.2357383,441.3770226,402.4419266,491.8163431,595.01196,619.1306615,555.7076156,522.9280387,557.6530905,587.2078947
AT5G44770,3.033046793,3.311349527,5.373481974,1.03033944,0,6.031572248,2.204799853,1.35785149,1.566860375,1.0105892,3.270238729,5.277393434,0.91824521,1.818754806,2.522301768,4.354229492,0,0,0,3.508740551
AT5G44780,81.81557568,63.70689603,77.83698999,90.57668168,68.97870775,66.20185115,87.16010434,67.87166601,61.10968848,57.51673274,63.56788207,87.9029587,75.20132559,74.61796948,64.79530816,54.50398482,74.10593319,78.95103814,63.3819332,87.73432546
AT5G44785,279.9076745,215.5414341,220.6380444,258.9831147,156.9173924,208.2112317,181.8222028,171.9280546,182.5305648,235.2277216,206.0971819,240.2614312,145.4675405,169.6413898,211.5928229,273.3362575,224.0217851,247.0614823,201.6165431,200.3987068
AT5G44790,2868.486674,2425.429838,2372.27907,2342.664018,2608.099185,3114.907884,2461.691916,3007.659414,2483.018379,2410.281939,2691.05634,3604.24497,2253.281723,2209.346914,2898.921904,2215.165863,2218.066519,1918.547852,2745.470899,2540.346455
AT5G44800,900.3617903,931.7769429,868.2255838,875.1323017,844.2971617,748.4098537,777.8118933,1209.477409,724.550076,906.9805096,789.1821483,989.92597,987.9739233,913.1281074,881.9489395,897.7648975,753.128855,1093.607976,783.6038511,1319.692009
AT5G44820,47.50675059,48.81727199,70.73842641,82.41399541,84.31709835,90.54175577,92.62291485,99.05156456,73.73604421,40.43231151,88.27971895,48.3525539,57.850675,93.69621436,68.79415003,42.10233793,74.29629938,51.83577004,76.39345286,75.35470975
AT5G44860,186.9847242,239.2600161,273.9811558,241.0438734,300.5597654,227.2930054,272.30995,284.9623225,289.3303699,273.884066,279.2077727,344.6253222,313.239959,294.8097623,288.9659489,268.5362064,235.8011364,251.766911,227.7259193,271.671575
AT5G44900,13.13844009,11.58037645,13.43000712,4.120325902,19.76250099,21.1354431,25.36434623,2.712629368,7.064928537,10.10931713,6.538534645,14.94120504,20.20206314,1.819678174,11.9977232,2.904057455,18.87516927,6.16974689,7.342579868,12.25937088
AT5G44910,111.1771769,54.59949638,55.51288178,27.813196,56.6517331,95.59658956,50.72608051,21.70454527,40.02319838,74.8053286,65.38812441,41.31254286,51.4231929,35.48115282,53.03195168,35.57253869,77.84986938,53.06382165,57.28118456,28.02833952
AT5G44920,71.75191539,46.31550438,59.98470924,64.89251918,76.41616941,77.51132317,51.83448919,42.03811211,62.81947031,61.67018607,66.68986736,45.69690693,76.21727384,49.13531263,51.15969681,50.09841761,66.07282557,64.15993221,74.88099802,52.52558233
AT5G44930,59.48627432,62.05030671,67.7740782,66.31749283,54.62956833,48.22283172,49.95329013,56.24220763,48.40425675,71.28110441,56.02789243,55.49089719,64.90862647,103.7778753,63.23858834,70.69885412,46.78058416,56.32951084,73.46085807,63.08788248
AT5G45000,77.85505408,76.17598037,75.23377547,65.94573185,93.53139363,94.4675142,87.0819465,69.26950267,72.82376555,75.78793691,88.30281485,79.17559376,72.54077894,60.92076158,76.90402524,49.34281416,96.62497748,72.85074258,95.58507244,105.3065287
AT5G45010,317.2167707,296.6897349,258.6726884,331.5943495,351.8092301,360.7787814,289.0477446,331.8824668,322.5557461,303.3926482,300.6737961,345.1147085,378.3430005,294.0424104,310.5261281,350.1032613,386.151853,312.0074924,391.6152045,328.6249952
AT5G45020,116.512204,115.690697,98.43548209,96.0158361,77.23154178,89.807431,123.7753418,128.940373,105.8312008,128.4380994,92.36051073,107.7559679,136.7124578,114.0727414,115.0480852,113.8631899,110.8066116,108.6255359,123.0994351,91.18919446
AT5G45040,338.2683699,303.8121244,210.2649595,102.9464783,177.9031787,153.4114765,184.3232146,125.7965464,179.0475002,299.4787451,165.3074345,155.2807649,181.8329963,160.3265038,194.51033,326.3135007,209.2662734,230.4578437,171.3594576,137.7859579
AT5G45050,273.0381453,216.1721904,230.0494491,219.5237628,212.8611432,215.0847285,209.6461959,270.339344,190.4921376,225.4985221,206.9666622,237.4600004,190.4366729,231.188328,220.0130556,231.3732786,181.0611898,224.2239445,226.3643399,221.9668144
AT5G45060,329.0184464,246.3335063,183.8169632,197.0252706,159.184694,153.3577044,138.6955586,182.0179416,170.4663676,242.1157932,176.1536202,239.6915982,176.4418426,173.6622007,192.1184055,235.4109042,129.5936138,220.8667155,153.2551074,196.7481186
AT5G45110,751.1487699,887.4967547,1050.967116,1705.066608,844.7957546,909.8608966,960.5039361,1359.960582,1105.692215,1144.726612,1132.312142,1006.018643,1360.929513,1249.69254,1039.685926,1804.95823,797.5379289,1107.810184,1041.25489,921.7621305
AT5G45130,859.1225809,859.0930916,836.9040921,910.6032026,878.1637406,1000.055851,852.6404617,963.184253,856.1704309,843.2987,947.8251902,982.8938675,874.4698579,909.0773826,953.8231962,823.9204204,870.2339756,818.5050689,1003.101192,861.1857717
AT5G45140,231.3849891,212.3585,219.2624055,248.1287621,193.4259142,184.4951563,178.3181141,184.7397137,192.0944709,192.7353563,162.7475353,532.0102206,171.5842733,216.5384337,193.7168948,184.0342909,219.9112226,221.7439197,179.4216586,238.8696997
AT5G45160,438.9395334,467.27707,433.5799128,550.3386404,430.7399339,432.756912,377.9865391,531.5217733,426.1212418,444.5082797,521.4305691,691.8663307,435.2334729,503.5391517,496.8283305,586.8446625,363.8584626,410.1032097,522.4795658,435.8379357
AT5G45170,402.3505935,329.5536786,305.2788672,194.8887032,233.1710246,229.3141149,221.32314,172.3206448,243.1260402,371.855146,262.173759,172.3678317,266.9499511,207.5432762,269.3952104,380.963748,253.5326043,343.2623847,215.8786718,205.3456018
AT5G45190,485.2805024,490.8135008,395.1340082,343.7494059,390.7615508,454.9179153,394.7871959,339.189036,368.9255672,443.3081641,472.5317498,330.5247026,345.128688,314.9175641,429.5860276,397.5299817,404.7165864,386.8114191,424.5516515,408.7195505
AT5G45200,55.77703784,47.27426522,52.80031351,82.31215558,81.40809637,91.7109319,53.05821618,57.39113316,56.40192697,31.51151435,49.74140712,43.8092433,55.45023151,69.4429354,58.84812304,38.61524523,54.65473632,31.71434054,63.33036952,77.69471337
AT5G45210,74.21057989,57.6347188,101.9460318,99.2502779,112.3525555,112.7234023,92.33236506,84.01033027,101.3282147,43.35108789,81.27623131,74.58903458,105.0026681,104.7209707,82.99692239,54.08126583,104.9085899,55.56568374,66.81440056,124.9323945
AT5G45250,217.4691057,174.0256211,194.4092885,158.7230172,158.0653977,168.628858,174.0985268,179.4967841,141.4401072,190.9182502,196.9431189,238.5954459,164.3587285,142.6793145,186.3160253,153.7652826,157.7490407,205.0819686,223.7793168,195.167748
AT5G45260,188.0749341,193.9209995,173.61669,202.3381407,181.9700075,238.1663101,185.2591498,235.6025924,180.5537203,216.2432981,207.7340775,182.0856027,218.8616716,170.6676854,209.3992092,192.6107773,186.3264159,185.8517143,204.592399,243.8975262
AT5G45280,358.8078118,568.5114748,834.4563638,1128.953859,818.3512377,888.6686034,802.7763514,966.9821585,710.1481064,465.8129349,629.675854,595.7704909,1089.081145,704.4176689,820.4299421,717.6287633,879.5258122,703.4977131,645.1130433,1041.515584
AT5G45300,173.520817,219.0469403,175.7211243,196.9682491,154.2406727,177.2331544,194.4292559,182.4513946,190.2076376,235.4865041,185.341328,213.2271446,171.6509235,179.1317239,183.4869959,216.9806292,173.1021217,202.4715486,181.3592815,196.9839949
AT5G45320,3.030916766,4.132723911,7.160818973,2.059678432,5.270467626,5.037819273,7.72218751,5.419509642,9.437520547,8.090015907,3.922026703,4.391330325,6.428123699,5.461627633,3.793731484,8.715646913,2.361424528,3.700018658,4.400981369,1.748507411
AT5G45340,112.1427689,176.1000507,505.3369645,1811.859629,536.4636301,379.0634508,532.8739517,1498.20282,970.6751471,821.2553441,1111.846748,712.2810247,1418.983083,1656.090228,872.5902337,2754.90255,515.0262224,598.0956869,575.4383357,1105.030618
AT5G45350,409.6795172,600.859989,674.0979913,808.4888956,567.1611216,524.1114571,795.8820876,1362.174658,591.1971956,794.2051806,570.9022398,753.4767379,653.9148798,805.1094964,715.4649476,858.3131514,660.2965753,816.5399342,713.2081613,769.8385391
AT5G45360,524.6407007,609.0907621,481.7689439,428.5781067,490.0820941,461.6342846,464.1777066,499.4619168,404.5735804,536.6960089,520.5598831,772.9009697,414.1341386,499.3500945,513.5773518,431.8684575,471.6203987,497.4384579,558.405816,455.8191594
AT5G45370,76.69769588,81.64736012,103.0649866,69.63237112,93.83957789,80.29502779,80.57205233,68.60762808,88.90385954,69.31850198,87.0671578,86.34842489,71.38333231,72.46941604,82.40211568,77.49530812,88.34035012,51.5894113,109.0317835,72.13899501
AT5G45390,2088.275462,1792.17307,1459.539684,1208.395208,1163.312466,1117.687674,1302.234077,1166.908843,1303.716016,1730.502933,1237.877837,1066.393598,1324.137672,1426.365671,1341.801495,2010.023685,1271.292234,1689.599266,1222.295246,1386.176172
AT5G45400,237.6851029,183.1177073,167.5251106,218.4931399,210.757116,222.8728947,213.778876,194.4197294,208.7097594,209.1122743,210.6734018,179.5850639,216.6976148,198.1312843,173.1362455,192.9450543,214.2874904,207.5354242,238.4595109,210.9338803
AT5G45410,878.5191146,729.6570897,723.6725566,845.694111,819.9558556,938.487476,756.3876745,776.775251,844.5539994,732.667631,803.1038879,806.9856394,853.1681336,730.9303375,725.2465564,748.0394358,848.495235,793.8341379,943.6798167,875.441394
AT5G45430,908.9929224,925.1260301,945.7581925,1170.472884,1004.87541,931.786685,864.9521998,1110.28106,911.7961152,925.2545859,947.1036066,1055.933417,962.8370003,1019.688695,1061.210172,1089.50016,794.8035708,882.9468373,1062.20374,930.2161996
AT5G45470,430.8509892,394.3737125,453.2900918,397.8119247,395.1736363,535.1625347,465.0419546,292.2743382,305.7028909,401.0655028,454.7000912,282.5595681,342.4936618,275.3991229,385.9935465,346.011098,354.4329436,410.1066858,407.6885134,358.5218528
AT5G45480,239.6963486,252.6916984,249.9347005,275.1684916,268.7188046,311.2681081,269.9915648,179.4371197,163.4155542,267.7163131,308.1467001,141.7168609,224.9625423,194.5090978,263.2164141,187.878309,229.6219626,261.8714686,267.8591776,247.7897691
AT5G45490,13.23104479,10.83093352,6.31129017,21.78319848,11.93887891,13.16789167,17.76396416,15.02926933,15.00575909,13.23101188,9.218226869,9.737550011,12.94441298,10.99117848,65.34755542,10.23259681,13.06141975,13.67001948,5.917238295,14.11721443
AT5G45500,41.77939704,18.36294625,31.59096019,17.65268802,41.14647021,37.44268298,25.54093553,12.32487431,15.76289419,18.32417875,27.68576545,19.50969438,21.27991174,14.65490718,103.7631175,31.55043587,22.54774311,26.13504504,32.61831371,14.33923446
AT5G45510,854.1700348,646.7943267,736.1601206,736.2334027,721.9967865,968.1619913,804.9404605,743.889421,633.5776516,642.9702059,958.3593574,629.7714131,678.8557682,605.106967,941.9986649,566.3868342,755.4042786,573.8861454,789.9627661,749.7607417
AT5G45550,447.6488782,536.6499383,590.8513638,545.8852292,592.8988289,643.4427745,581.2629459,596.4927107,511.461077,567.2138805,575.3186108,486.7502576,531.6888848,484.1382592,580.6550297,467.637495,634.9239523,500.8716325,670.797481,486.5163764
AT5G45560,122.7615508,121.0205709,125.0032183,125.2851039,131.3172208,134.8029658,125.362939,112.1714012,139.5854861,126.2591777,137.5271977,104.5210717,114.9471617,157.695883,132.8779466,117.0928946,135.3709287,116.4929347,113.7911699,119.54665
AT5G45590,99.03078128,79.38540003,102.0579944,122.5687047,101.4509461,93.63933591,108.0880861,84.05749504,98.97949985,74.8179941,87.60704704,109.8318295,82.64576492,101.9204496,83.39435187,88.58723454,88.50636999,78.95787089,86.60816133,80.51184458
AT5G45600,210.8139646,174.6920239,191.3991203,222.9707912,197.5382665,204.0624428,187.5089766,193.4117841,196.9647504,172.1052905,168.774044,175.3958244,162.2104515,207.8171138,177.013349,185.2352161,174.0677781,159.0543121,219.6650072,151.6805314
AT5G45610,113.0848591,112.4696326,95.69579345,101.2199773,78.91555776,86.25429612,86.9351238,103.1115242,107.9902314,83.98150812,104.7477167,97.82015084,89.20011159,123.4444537,95.22680181,110.54198,107.0260168,119.2835777,89.60330746,94.69379562
AT5G45620,717.7083504,673.0650509,614.2966646,680.6850654,617.6861112,698.2818567,594.7947302,634.4021109,648.9589094,603.2970767,601.3048208,740.3705064,642.0775671,702.8709949,633.425276,566.6174558,664.6926158,601.10014,600.7424212,660.4247494
AT5G45630,17.1706183,7.43449085,16.10858248,9.266847364,7.906260972,7.059102701,8.827576353,6.768750173,29.92954934,3.034515398,12.41703895,28.08874167,17.44819711,9.106125137,11.39298073,18.88984789,9.452101088,13.56147524,13.19200164,10.47772734
AT5G45650,25.31453746,40.67586662,41.7017643,49.01857167,38.65953539,78.25328664,44.61148053,21.57411201,48.26948567,20.44845591,42.37306333,40.08304098,64.11817981,45.07453796,56.75570959,40.51492623,39.4714249,37.5004605,29.78532087,48.0106284
AT5G45700,39.41424674,13.23391425,28.65008886,31.9319245,35.57275556,39.25501754,22.05654994,10.84959525,45.53635337,17.18627584,10.4614218,26.36532121,42.24078104,23.65671714,10.10440857,26.86339054,43.65183541,35.78311476,10.27875722,28.01778353
AT5G45710,215.0312399,229.1999794,291.3416643,311.8583895,274.0763182,249.2651107,260.1524694,253.400329,244.0688601,259.1913475,312.0664609,224.5374143,232.5513488,279.8278922,286.8686868,330.8109794,250.8407868,267.9226181,289.6150758,253.0078378
AT5G45750,318.3583494,363.9644518,454.8337428,600.5425068,457.171078,406.5897027,521.6170443,457.0952539,384.6206214,400.3244526,451.8172118,262.7961,478.4210661,563.1808963,522.8237963,492.9567711,478.9428114,568.8606396,472.8795538,502.6630906
AT5G45760,60.64845165,59.57697828,48.35377873,35.026561,48.74549768,40.23746077,62.84967997,29.85351821,41.56879254,42.45292221,56.8925556,36.92573777,40.40355285,50.03018515,42.28217496,62.42574541,48.34846079,41.96383599,49.95343075,22.78440904
AT5G45775,1149.73581,800.1390347,946.2132772,1094.824008,1196.802209,1153.083824,1063.816342,978.542549,1036.040474,796.3200392,871.5008461,999.3776733,1231.406758,1128.555444,811.5361223,735.2443938,1345.25364,1099.137227,948.1489075,1308.756246
AT5G45780,127.4155848,91.93436517,92.25995563,85.53097171,80.35520694,93.42329339,66.12968229,38.04565117,74.33723548,85.88261759,66.72472099,90.63668129,62.43941219,117.2739905,81.90611198,62.39466704,93.05952892,85.21429959,83.85381579,72.0038185
AT5G45790,43.99531511,39.29969271,30.3764753,54.33295439,57.32585944,42.74835571,46.88049343,36.25968611,50.58150599,37.9789659,42.27951252,40.88540278,40.91075396,38.67184137,39.02889825,32.29654697,44.29266768,45.1779521,61.06841128,36.43828676
AT5G45800,314.5592959,372.5483995,360.0430353,318.6156303,293.7015527,333.0540531,356.5593131,277.7387996,363.4731755,374.1860692,347.3833812,336.3388356,393.4478423,268.8672197,338.8435564,380.9874023,288.5551106,358.1257891,289.120673,299.8644821
AT5G45810,10.11118923,18.21657052,27.76514431,55.64225538,40.83749717,47.23157493,22.04575067,29.88228694,54.80931898,23.24132521,40.55435608,51.02579583,44.99358832,24.54966949,34.66794819,68.93366225,47.13244275,13.58262195,32.3532738,50.90160477
AT5G45840,52.44734061,108.2286826,103.6317212,128.472845,124.8034113,166.2577774,139.585061,139.6161422,130.6021598,99.32876843,162.4793031,96.08941475,146.519447,125.5458714,163.5826545,90.43613454,120.9764949,88.69146375,103.5792218,126.8270364
AT5G45850,4.044312051,1.655902531,2.686866918,1.030383357,1.317352762,2.010119457,0,1.358113779,1.566328837,0,1.962242498,2.639040142,2.754719861,3.637194604,1.891274869,5.805216933,1.178431918,1.23471109,0,3.509776233
AT5G45900,265.9621018,270.0220745,273.2026854,304.0014188,266.0923325,336.494425,270.0220775,275.8548501,266.0086424,232.3822284,289.8011817,300.0865091,310.359801,266.3561628,306.1701176,264.8059348,228.5099135,224.7771974,288.3638511,256.4377757
AT5G45920,74.3644164,85.35581974,130.8314502,183.9404286,99.86563661,127.5367633,94.89831916,146.1325437,127.2024341,106.8852675,136.3843856,162.4271469,150.8272191,207.9928005,128.8337916,121.0945173,150.5840516,83.48392774,123.5552898,213.4404637
AT5G45930,443.7976778,326.9331287,214.0297205,135.9967286,100.1227243,98.5433001,153.2467256,46.1545356,160.6791163,283.998435,119.6823018,70.35249356,172.6314686,125.5092142,138.7727228,309.9073883,137.9281496,217.2624339,97.00394749,106.9726237
AT5G45940,62.87984655,93.49993783,93.73883977,135.322058,105.4659843,148.1321364,109.0294562,145.7435311,143.0742752,102.8789422,100.961807,99.75556742,136.1129084,126.8634173,100.0499272,121.3193836,108.5628583,80.40843183,104.2984018,87.28208538
AT5G45970,5.052191801,7.441074857,10.74230174,5.149664238,6.587859463,14.09986704,17.64841683,9.488025576,9.430710474,4.044513449,7.844898973,4.392543475,11.01951278,8.19093955,8.215584578,10.16668973,4.721281955,7.401450564,7.337906962,15.746399
AT5G46020,1518.686492,1775.103608,1491.387794,1418.216005,1615.343795,1514.736241,1593.875103,1493.679068,1488.493194,1642.074839,1597.088644,1944.133381,1435.291737,1597.236682,1591.937065,1609.970874,1627.668352,1472.885331,1671.567276,1387.422444
AT5G46030,571.1128543,585.412915,487.8438229,503.9236347,530.7754065,542.8206988,540.8733608,544.3816299,535.6651198,547.4833362,536.9759867,583.8394441,504.1988598,523.9599053,492.3188505,514.0789409,517.5345398,425.497161,566.342194,443.4410492
